year,commGIS,MULTI,MUA,NP,PL,RMS,WS
2011,80125,NA,NA,NA,NA,NA,NA
2011,170306,NA,NA,NP,NA,NA,NA
2011,60208,NA,NA,NA,NA,NA,NA
2011,40708,NA,NA,NA,NA,NA,NA
2011,60311,NA,NA,NA,NA,NA,NA
2011,10407,NA,NA,NA,NA,NA,NA
2011,190511,NA,NA,NA,NA,RMS,NA
2011,140109,NA,NA,NA,NA,NA,NA
2011,21301,NA,NA,NA,NA,NA,NA
2011,140313,NA,NA,NA,NA,NA,NA
2011,220105,NA,NA,NA,NA,NA,WS
2011,210506,NA,NA,NA,NA,NA,NA
2011,200517,NA,NA,NA,NA,NA,NA
2011,211013,NA,NA,NA,NA,NA,NA
2011,40709,NA,NA,NA,NA,NA,NA
2011,100213,NA,NA,NA,NA,NA,NA
2011,40510,NA,NA,NA,NA,NA,NA
2011,190305,NA,NA,NA,NA,NA,NA
2011,80614,NA,NA,NA,NA,NA,NA
2011,100214,NA,NA,NA,NA,NA,NA
2011,31621,NA,NA,NA,NA,NA,NA
2011,140407,NA,NA,NA,NA,NA,NA
2011,31313,NA,NA,NA,NA,NA,NA
2011,10704,NA,NA,NA,PL,NA,NA
2011,90104,NA,NA,NP,NA,NA,NA
2011,200302,NA,NA,NA,NA,NA,NA
2011,80108,NA,NA,NA,NA,NA,NA
2011,200211,NA,NA,NA,NA,NA,NA
2011,70716,NA,NA,NA,NA,NA,NA
2011,130403,NA,NA,NA,NA,NA,WS
2011,100215,NA,NA,NA,NA,NA,NA
2011,200310,NA,NA,NA,NA,NA,NA
2011,50712,NA,NA,NA,NA,NA,NA
2011,60709,NA,NA,NA,NA,NA,NA
2011,80126,NA,NA,NA,NA,NA,NA
2011,160306,NA,NA,NA,NA,NA,NA
2011,140408,NA,NA,NA,NA,NA,NA
2011,210213,NA,NA,NA,NA,NA,NA
2011,200212,NA,NA,NA,NA,NA,NA
2011,70209,NA,NA,NA,NA,NA,NA
2011,150311,NA,NA,NA,NA,NA,NA
2011,60117,NA,NA,NA,NA,NA,NA
2011,50806,NA,NA,NA,NA,NA,NA
2011,160404,NA,NA,NA,NA,NA,NA
2011,31314,NA,NA,NA,NA,NA,NA
2011,31414,NA,NA,NA,NA,NA,NA
2011,120101,NA,NA,NA,NA,NA,NA
2011,31622,NA,NA,NA,NA,NA,NA
2011,31014,NA,NA,NA,NA,NA,NA
2011,70508,NA,NA,NA,NA,NA,NA
2011,140208,NA,NA,NA,NA,NA,NA
2011,30111,NA,NA,NA,NA,NA,NA
2011,50509,NA,NA,NA,NA,NA,NA
2011,20704,NA,NA,NA,NA,NA,NA
2011,50613,NA,NA,NP,NA,NA,NA
2011,70805,NA,NA,NA,NA,NA,NA
2011,81015,NA,NA,NA,NA,NA,NA
2011,211014,NA,NA,NA,NA,NA,NA
2011,210913,NA,NA,NA,NA,NA,NA
2011,171203,NA,NA,NA,NA,NA,NA
2011,70314,NA,NA,NA,NA,NA,NA
2011,31013,NA,NA,NA,NA,NA,NA
2011,40409,NA,NA,NA,NA,NA,NA
2011,70313,NA,NA,NA,NA,NA,NA
2011,40111,NA,MUA,NA,NA,NA,NA
2011,150110,NA,NA,NA,NA,NA,NA
2011,50403,NA,NA,NA,NA,NA,WS
2011,160405,NA,NA,NA,NA,NA,NA
2011,50713,NA,NA,NA,NA,NA,NA
2011,30310,NA,NA,NA,NA,NA,NA
2011,160406,NA,NA,NA,NA,NA,NA
2011,120502,NA,NA,NA,NA,NA,NA
2011,210214,NA,NA,NA,NA,NA,NA
2011,31208,NA,NA,NA,NA,NA,NA
2011,70309,NA,NA,NP,NA,NA,NA
2011,220506,NA,NA,NA,NA,NA,WS
2011,31315,NA,NA,NA,NA,NA,NA
2011,220104,NA,NA,NA,NA,NA,NA
2011,70717,NA,NA,NA,NA,NA,NA
2011,30407,NA,NA,NA,NA,NA,NA
2011,70407,NA,NA,NA,NA,NA,NA
2011,60209,NA,NA,NA,NA,NA,NA
2011,90304,MULTI,NA,NA,NA,NA,NA
2011,210215,NA,NA,NA,NA,NA,NA
2011,70210,NA,NA,NA,NA,NA,NA
2011,70211,NA,NA,NA,NA,NA,NA
2011,70718,NA,NA,NA,NA,NA,NA
2011,200415,NA,NA,NA,NA,NA,NA
2011,140508,NA,NA,NA,NA,NA,NA
2011,220103,NA,NA,NA,NA,NA,NA
2011,70719,NA,NA,NA,NA,NA,NA
2011,170909,NA,NA,NA,NA,NA,NA
2011,210914,NA,NA,NA,NA,NA,NA
2011,210915,NA,NA,NA,NA,NA,NA
2011,80127,NA,NA,NA,NA,NA,NA
2011,200416,NA,NA,NA,NA,NA,NA
2011,80128,NA,NA,NA,NA,NA,NA
2011,210711,NA,NA,NA,NA,NA,NA
2011,60813,NA,NA,NA,PL,NA,NA
2011,30911,NA,NA,NA,NA,NA,NA
2011,31015,NA,NA,NA,NA,NA,NA
2011,60118,NA,NA,NA,PL,NA,NA
2011,30614,NA,NA,NA,NA,NA,NA
2011,10807,NA,NA,NA,NA,NA,NA
2011,170715,NA,NA,NA,NA,NA,NA
2011,10408,NA,NA,NA,NA,NA,NA
2011,30406,NA,NA,NA,NA,NA,NA
2011,40613,NA,NA,NA,NA,NA,NA
2011,80615,NA,NA,NA,NA,NA,NA
2011,130302,NA,NA,NA,NA,NA,WS
2011,50312,NA,NA,NA,NA,NA,NA
2011,180211,NA,NA,NP,NA,NA,NA
2011,120406,NA,NA,NA,NA,NA,NA
2011,120404,NA,NA,NA,NA,NA,NA
2011,120405,NA,NA,NA,NA,NA,NA
2011,120707,NA,NA,NA,NA,NA,NA
2011,141011,NA,NA,NA,NA,NA,NA
2011,180212,NA,NA,NP,NA,NA,NA
2011,10608,NA,NA,NA,NA,NA,NA
2011,81016,NA,NA,NA,NA,NA,NA
2011,170714,NA,NA,NA,PL,NA,NA
2011,70212,NA,NA,NA,NA,NA,NA
2011,70213,NA,NA,NA,NA,NA,NA
2011,60609,NA,NA,NA,NA,NA,NA
2011,30112,NA,NA,NA,NA,NA,NA
2011,220505,NA,NA,NA,NA,NA,WS
2011,180303,NA,NA,NA,NA,NA,NA
2011,80913,NA,NA,NA,NA,NA,NA
2011,120108,NA,NA,NA,NA,NA,NA
2011,50714,NA,NA,NA,NA,NA,NA
2011,50111,NA,NA,NA,NA,NA,NA
2011,40808,NA,NA,NA,NA,NA,WS
2011,90503,NA,NA,NA,NA,NA,WS
2011,60407,MULTI,NA,NA,NA,NA,NA
2011,240103,NA,MUA,NA,NA,NA,NA
2011,10905,NA,NA,NA,NA,NA,WS
2011,31513,NA,NA,NA,NA,NA,NA
2011,80816,NA,NA,NA,NA,NA,NA
2011,50112,NA,NA,NA,NA,NA,NA
2011,31514,NA,NA,NA,NA,NA,NA
2011,120702,NA,NA,NA,NA,NA,NA
2011,200110,NA,NA,NA,NA,NA,NA
2011,30912,NA,NA,NA,NA,NA,NA
2011,31108,NA,NA,NA,NA,NA,NA
2011,120106,NA,NA,NA,NA,NA,NA
2011,120107,NA,NA,NA,NA,NA,NA
2011,20301,NA,NA,NA,NA,NA,NA
2011,180213,NA,NA,NA,NA,NA,NA
2011,120110,NA,NA,NA,NA,NA,NA
2011,120109,NA,NA,NA,NA,NA,NA
2011,171405,NA,NA,NA,NA,NA,NA
2011,50313,NA,NA,NA,NA,NA,NA
2011,150209,NA,NA,NA,NA,NA,NA
2011,50510,NA,NA,NA,NA,NA,NA
2011,31209,NA,NA,NA,NA,NA,NA
2011,50807,NA,NA,NA,NA,NA,NA
2011,180214,NA,NA,NA,NA,NA,NA
2011,80212,NA,NA,NA,NA,NA,NA
2011,30504,NA,NA,NA,NA,NA,NA
2011,120307,NA,NA,NA,NA,NA,NA
2011,50511,NA,NA,NA,NA,NA,NA
2011,160910,NA,NA,NP,NA,NA,NA
2011,80914,NA,NA,NA,NA,NA,NA
2011,31623,NA,NA,NA,NA,NA,NA
2011,80318,NA,NA,NA,NA,NA,NA
2011,30615,NA,NA,NA,NA,NA,NA
2011,50715,NA,NA,NA,NA,NA,NA
2011,100410,NA,NA,NA,NA,NA,NA
2011,70214,NA,NA,NA,NA,NA,NA
2011,70215,NA,NA,NA,NA,NA,NA
2011,20308,NA,NA,NA,NA,NA,NA
2011,120211,NA,NA,NA,NA,NA,NA
2011,20810,NA,NA,NA,NA,NA,NA
2011,160707,NA,NA,NP,NA,NA,NA
2011,50808,NA,NA,NA,NA,NA,NA
2011,160203,NA,NA,NA,NA,NA,NA
2011,130305,NA,NA,NA,NA,NA,WS
2011,170716,NA,NA,NA,NA,NA,NA
2011,130105,NA,NA,NA,NA,NA,NA
2011,50512,NA,NA,NA,NA,NA,NA
2012,90105,NA,NA,NA,NA,NA,WS
2012,50406,MULTI,NA,NA,NA,NA,NA
2012,120516,NA,NA,NA,NA,NA,NA
2012,50600,NA,NA,NP,NA,NA,NA
2012,90607,NA,MUA,NA,NA,NA,NA
2012,70700,NA,NA,NP,NA,NA,NA
2012,230200,NA,NA,NA,NA,NA,NA
2012,230200,NA,NA,NA,NA,NA,NA
2012,230200,NA,NA,NA,NA,NA,NA
2012,230200,NA,NA,NA,NA,NA,NA
2012,230200,NA,NA,NA,NA,NA,NA
2012,230200,NA,NA,NA,NA,NA,NA
2012,230200,NA,NA,NA,NA,NA,NA
2012,230200,NA,NA,NA,NA,NA,NA
2012,230200,NA,NA,NA,NA,NA,NA
2012,230200,NA,NA,NA,NA,NA,NA
2012,230200,NA,NA,NA,NA,NA,NA
2012,230200,NA,NA,NA,NA,NA,NA
2012,230200,NA,NA,NA,NA,NA,NA
2012,160900,NA,NA,NP,NA,NA,NA
2012,160800,NA,NA,NP,NA,NA,NA
2012,21202,NA,NA,NA,NA,NA,NA
2012,21203,NA,NA,NA,NA,NA,NA
2012,21204,NA,NA,NA,NA,NA,WS
2012,21205,NA,NA,NA,NA,NA,WS
2012,21206,NA,NA,NA,NA,NA,WS
2012,99,NA,NA,NA,NA,NA,NA
2012,21100,NA,NA,NA,NA,NA,WS
2012,21000,NA,NA,NA,NA,NA,WS
2012,20900,MULTI,NA,NA,NA,NA,NA
2012,21201,NA,NA,NA,NA,NA,NA
2012,150605,NA,NA,NA,NA,NA,WS
2012,150604,MULTI,NA,NA,NA,NA,NA
2012,150603,NA,NA,NA,NA,NA,WS
2012,150602,NA,NA,NA,NA,NA,WS
2012,150601,MULTI,NA,NA,NA,NA,NA
2012,60309,NA,NA,NA,NA,NA,NA
2012,160603,NA,NA,NA,NA,NA,NA
2012,40801,NA,NA,NA,NA,NA,NA
2012,80601,NA,NA,NA,NA,NA,NA
2012,50801,NA,NA,NA,NA,NA,WS
2012,30601,NA,NA,NA,NA,NA,NA
2012,200401,NA,NA,NA,NA,NA,NA
2012,220201,NA,NA,NA,PL,NA,NA
2012,170901,NA,NA,NA,PL,NA,NA
2012,141201,NA,NA,NA,NA,NA,NA
2012,20405,NA,NA,NA,NA,NA,WS
2012,31101,NA,NA,NA,NA,NA,NA
2012,40501,NA,NA,NA,NA,NA,NA
2012,80101,NA,NA,NA,NA,NA,NA
2012,20702,NA,NA,NA,NA,NA,NA
2012,70804,NA,NA,NP,NA,NA,NA
2012,60112,NA,NA,NA,NA,NA,NA
2012,200402,NA,NA,NA,NA,NA,NA
2012,40601,NA,NA,NA,NA,NA,NA
2012,180201,NA,NA,NA,NA,NA,NA
2012,200403,NA,NA,NA,NA,NA,NA
2012,90101,MULTI,NA,NA,NA,NA,NA
2012,211006,NA,NA,NA,NA,NA,NA
2012,211002,NA,NA,NA,NA,NA,NA
2012,70101,NA,NA,NA,NA,NA,NA
2012,50301,NA,NA,NA,NA,NA,NA
2012,210401,NA,NA,NA,NA,NA,NA
2012,200404,NA,NA,NA,NA,NA,NA
2012,210901,NA,NA,NA,NA,NA,NA
2012,200501,NA,NA,NA,NA,NA,NA
2012,211001,NA,NA,NA,NA,NA,NA
2012,210601,NA,NA,NA,NA,NA,NA
2012,230101,NA,NA,NA,NA,NA,NA
2012,140601,NA,NA,NA,NA,NA,NA
2012,30701,NA,NA,NA,NA,NA,NA
2012,210101,NA,NA,NA,NA,NA,NA
2012,70102,NA,NA,NA,NA,NA,NA
2012,70509,NA,NA,NA,NA,NA,NA
2012,140901,NA,NA,NA,NA,NA,NA
2012,140501,NA,NA,NA,NA,NA,NA
2012,141001,NA,NA,NA,NA,NA,NA
2012,31601,NA,NA,NA,NA,NA,NA
2012,40101,NA,NA,NA,NA,NA,NA
2012,190505,NA,NA,NA,NA,NA,NA
2012,190501,NA,NA,NA,NA,NA,NA
2012,80102,NA,NA,NA,NA,NA,NA
2012,20205,NA,NA,NA,NA,NA,NA
2012,170401,NA,MUA,NA,NA,NA,NA
2012,150301,NA,MUA,NA,NA,NA,NA
2012,220101,NA,NA,NA,NA,NA,WS
2012,20801,NA,NA,NA,NA,NA,NA
2012,150201,NA,NA,NA,NA,NA,NA
2012,150302,NA,MUA,NA,NA,NA,NA
2012,150302,NA,MUA,NA,NA,NA,NA
2012,140301,NA,NA,NA,NA,NA,NA
2012,31501,NA,NA,NA,NA,NA,NA
2012,140701,NA,NA,NA,NA,NA,NA
2012,210102,NA,NA,NA,NA,NA,NA
2012,240104,NA,MUA,NA,NA,NA,NA
2012,80801,NA,NA,NA,NA,NA,NA
2012,220501,NA,NA,NA,NA,NA,WS
2012,150401,NA,NA,NA,NA,NA,NA
2012,80301,NA,NA,NA,NA,NA,NA
2012,80701,NA,NA,NA,NA,NA,NA
2012,90501,NA,NA,NA,NA,NA,WS
2012,60101,NA,NA,NA,NA,NA,NA
2012,170902,NA,NA,NA,NA,NA,NA
2012,170903,NA,NA,NA,NA,NA,NA
2012,60102,NA,NA,NA,NA,NA,NA
2012,210602,NA,NA,NA,NA,NA,NA
2012,160901,NA,NA,NA,NA,NA,NA
2012,70301,NA,NA,NA,NA,NA,NA
2012,140702,NA,NA,NA,NA,NA,NA
2012,220401,NA,NA,NA,NA,NA,NA
2012,20209,NA,NA,NA,NA,NA,NA
2012,140902,NA,NA,NA,NA,NA,NA
2012,10701,NA,NA,NA,PL,NA,NA
2012,80201,NA,NA,NA,NA,NA,NA
2012,150202,NA,NA,NA,NA,NA,NA
2012,200201,NA,NA,NA,NA,NA,NA
2012,70201,NA,NA,NA,NA,NA,NA
2012,70202,NA,NA,NA,NA,NA,NA
2012,10201,NA,NA,NA,NA,NA,NA
2012,40602,NA,NA,NA,NA,NA,NA
2012,60801,NA,NA,NA,NA,NA,NA
2012,160701,NA,NA,NP,NA,NA,NA
2012,31401,NA,NA,NA,NA,NA,NA
2012,141101,NA,NA,NA,NA,NA,NA
2012,210801,NA,NA,NA,NA,NA,NA
2012,60103,NA,NA,NA,PL,NA,NA
2012,31301,NA,NA,NA,NA,NA,NA
2012,80103,NA,NA,NA,NA,NA,NA
2012,80602,NA,NA,NA,NA,NA,NA
2012,200502,NA,NA,NA,NA,NA,NA
2012,50101,NA,NA,NA,NA,NA,NA
2012,10202,NA,NA,NA,NA,NA,NA
2012,30101,NA,NA,NA,NA,NA,NA
2012,200101,NA,NA,NA,NA,NA,NA
2012,20401,NA,NA,NA,NA,NA,NA
2012,200102,NA,NA,NA,NA,NA,NA
2012,20103,NA,NA,NA,NA,NA,NA
2012,220202,NA,NA,NA,NA,NA,NA
2012,180203,NA,MUA,NA,NA,NA,NA
2012,60104,NA,NA,NA,NA,NA,NA
2012,150101,NA,MUA,NA,NA,NA,NA
2012,10901,NA,NA,NA,NA,NA,NA
2012,100401,NA,NA,NA,NA,NA,NA
2012,140903,NA,NA,NA,NA,NA,NA
2012,120407,NA,NA,NA,NA,NA,NA
2012,120408,NA,NA,NA,NA,NA,NA
2012,150303,NA,NA,NA,NA,NA,NA
2012,120104,NA,NA,NA,NA,NA,NA
2012,120102,NA,NA,NA,NA,NA,NA
2012,120103,NA,NA,NA,NA,NA,NA
2012,150102,NA,NA,NA,NA,NA,NA
2012,80104,NA,NA,NA,NA,NA,NA
2012,30501,NA,NA,NA,NA,NA,NA
2012,80603,NA,NA,NA,NA,NA,NA
2012,60701,NA,NA,NA,NA,NA,NA
2012,60701,NA,NA,NA,NA,NA,NA
2012,171301,NA,NA,NA,NA,NA,NA
2012,31302,NA,NA,NA,NA,NA,NA
2012,70303,NA,NA,NA,NA,NA,NA
2012,140101,NA,NA,NA,NA,NA,NA
2012,90601,NA,MUA,NA,NA,NA,NA
2012,20207,NA,NA,NA,NA,NA,NA
2012,120308,NA,NA,NA,NA,NA,NA
2012,31602,NA,NA,NA,NA,NA,NA
2012,120204,NA,NA,NA,NA,NA,NA
2012,70601,NA,NA,NA,NA,NA,NA
2012,70602,NA,NA,NA,PL,NA,NA
2012,120410,NA,NA,NA,NA,NA,NA
2012,180202,NA,NA,NP,NA,NA,NA
2012,80802,NA,NA,NA,NA,NA,NA
2012,120111,NA,NA,NA,NA,NA,NA
2012,210701,NA,NA,NA,NA,NA,NA
2012,210702,NA,NA,NA,NA,NA,NA
2012,70701,NA,NA,NP,NA,NA,NA
2012,120602,NA,NA,NA,NA,NA,NA
2012,30201,NA,NA,NA,NA,NA,NA
2012,100201,NA,NA,NA,NA,NA,NA
2012,200301,NA,NA,NA,NA,NA,NA
2012,220402,NA,NA,NA,NA,NA,NA
2012,10601,NA,NA,NA,NA,NA,NA
2012,210301,NA,NA,NA,NA,NA,NA
2012,110402,NA,NA,NA,NA,NA,WS
2012,110404,NA,NA,NA,NA,NA,WS
2012,160601,NA,NA,NA,NA,NA,NA
2012,20105,NA,NA,NA,NA,NA,NA
2012,60105,NA,NA,NA,NA,NA,NA
2012,31102,NA,NA,NA,NA,NA,NA
2012,200303,NA,NA,NA,NA,NA,NA
2012,40103,NA,NA,NA,NA,NA,NA
2012,120607,NA,NA,NA,NA,NA,NA
2012,120606,NA,NA,NA,NA,NA,NA
2012,120207,NA,NA,NA,NA,NA,NA
2012,140302,NA,NA,NA,NA,NA,NA
2012,50601,NA,NA,NP,NA,NA,NA
2012,210201,NA,NA,NA,NA,NA,NA
2012,200503,NA,NA,NA,NA,NA,NA
2012,100301,NA,NA,NA,NA,NA,NA
2012,30202,NA,NA,NA,NA,NA,NA
2012,190502,NA,NA,NA,NA,NA,NA
2012,90801,NA,NA,NA,NA,NA,NA
2012,20304,NA,NA,NA,NA,NA,NA
2012,200504,NA,NA,NA,NA,NA,NA
2012,10203,NA,NA,NA,NA,NA,NA
2012,60802,NA,MUA,NA,NA,NA,NA
2012,60803,NA,NA,NA,NA,NA,NA
2012,210603,NA,NA,NA,NA,NA,NA
2012,210202,NA,NA,NA,NA,NA,NA
2012,70103,NA,NA,NA,NA,NA,NA
2012,130601,NA,NA,NA,NA,NA,NA
2012,150501,NA,NA,NA,NA,NA,NA
2012,160602,NA,NA,NA,NA,NA,NA
2012,31001,NA,NA,NA,NA,NA,NA
2012,171101,NA,NA,NA,NA,NA,NA
2012,10501,NA,NA,NA,NA,NA,NA
2012,100202,NA,NA,NA,NA,NA,NA
2012,50501,NA,NA,NA,NA,NA,NA
2012,200103,NA,NA,NA,NA,NA,NA
2012,200405,NA,NA,NA,NA,NA,NA
2012,120505,NA,NA,NA,NA,NA,NA
2012,40803,NA,NA,NA,NA,NA,NA
2012,210604,NA,NA,NA,NA,NA,NA
2012,170101,NA,NA,NA,NA,NA,NA
2012,30102,NA,NA,NA,NA,NA,NA
2012,120604,NA,NA,NA,NA,NA,NA
2012,120605,NA,NA,NA,NA,NA,NA
2012,50201,NA,NA,NA,NA,NA,NA
2012,141002,NA,NA,NA,NA,NA,NA
2012,140201,NA,NA,NA,NA,NA,NA
2012,30103,NA,NA,NA,NA,NA,NA
2012,140303,NA,NA,NA,NA,NA,NA
2012,210902,NA,NA,NA,NA,NA,NA
2012,200506,NA,NA,NA,NA,NA,NA
2012,120515,NA,NA,NA,NA,NA,NA
2012,80105,NA,NA,NA,NA,NA,NA
2012,180204,NA,NA,NA,NA,NA,NA
2012,40603,NA,NA,NA,NA,NA,NA
2012,210703,NA,NA,NA,NA,NA,NA
2012,140102,NA,NA,NA,NA,NA,NA
2012,30104,NA,NA,NA,NA,NA,NA
2012,50502,NA,NA,NA,NA,NA,NA
2012,220301,NA,NA,NA,NA,NA,NA
2012,141102,NA,NA,NA,NA,NA,NA
2012,60201,NA,NA,NA,NA,NA,NA
2012,210302,NA,NA,NA,PL,NA,NA
2012,120208,NA,NA,NA,NA,NA,NA
2012,140904,NA,NA,NA,NA,NA,NA
2012,160501,NA,NA,NA,NA,NA,WS
2012,80302,NA,NA,NA,NA,NA,NA
2012,30203,NA,NA,NA,NA,NA,NA
2012,80803,NA,NA,NA,NA,NA,NA
2012,40701,NA,NA,NA,NA,NA,NA
2012,130703,NA,NA,NA,NA,NA,WS
2012,130201,NA,NA,NA,NA,NA,NA
2012,130202,NA,NA,NA,NA,NA,WS
2012,140103,NA,NA,NA,NA,NA,NA
2012,80401,NA,NA,NA,NA,NA,NA
2012,80202,NA,NA,NA,NA,NA,NA
2012,200507,NA,NA,NA,NA,NA,NA
2012,20104,NA,NA,NA,NA,NA,NA
2012,60601,NA,NA,NA,NA,NA,NA
2012,150304,NA,NA,NA,NA,NA,WS
2012,100101,NA,NA,NA,NA,NA,NA
2012,21306,NA,NA,NA,NA,NA,WS
2012,40102,NA,MUA,NA,NA,NA,NA
2012,40102,NA,MUA,NA,NA,NA,NA
2012,40102,NA,MUA,NA,NA,NA,NA
2012,40102,NA,MUA,NA,NA,NA,NA
2012,40102,NA,MUA,NA,NA,NA,NA
2012,40102,NA,MUA,NA,NA,NA,NA
2012,10401,NA,NA,NA,NA,NA,NA
2012,70304,NA,NA,NA,NA,NA,NA
2012,60501,NA,NA,NA,NA,NA,NA
2012,30901,NA,NA,NA,NA,NA,NA
2012,60107,NA,NA,NA,NA,NA,NA
2012,40502,NA,NA,NA,NA,NA,NA
2012,80901,NA,NA,NA,NA,NA,NA
2012,31402,NA,NA,NA,NA,NA,NA
2012,90602,NA,MUA,NA,NA,NA,NA
2012,90603,NA,MUA,NA,NA,NA,NA
2012,211003,NA,NA,NA,NA,NA,NA
2012,170402,NA,MUA,NA,NA,NA,NA
2012,140503,NA,NA,NA,NA,NA,NA
2012,40802,NA,NA,NA,NA,NA,WS
2012,31604,NA,NA,NA,NA,NA,NA
2012,31605,NA,NA,NA,NA,NA,NA
2012,31606,NA,NA,NA,NA,NA,NA
2012,31002,NA,NA,NA,NA,NA,NA
2012,31003,NA,NA,NA,NA,NA,NA
2012,130301,NA,NA,NA,NA,NA,WS
2012,50602,NA,NA,NA,NA,NA,NA
2012,31004,NA,NA,NA,NA,NA,NA
2012,31608,NA,NA,NA,NA,NA,NA
2012,170201,NA,NA,NA,NA,NA,NA
2012,10402,NA,NA,NA,NA,NA,NA
2012,40201,NA,NA,NA,NA,NA,NA
2012,140401,NA,NA,NA,NA,NA,NA
2012,30401,NA,NA,NA,NA,NA,NA
2012,60108,NA,NA,NA,PL,NA,NA
2012,220302,NA,NA,NA,NA,NA,NA
2012,110101,NA,NA,NA,NA,NA,WS
2012,50302,NA,NA,NA,NA,NA,NA
2012,170601,NA,NA,NA,NA,NA,NA
2012,130104,NA,NA,NA,NA,NA,NA
2012,200701,NA,NA,NA,NA,NA,NA
2012,120711,NA,NA,NA,NA,NA,NA
2012,120712,NA,NA,NA,NA,NA,NA
2012,60106,NA,NA,NA,NA,NA,NA
2012,40401,NA,MUA,NA,NA,NA,NA
2012,171006,NA,MUA,NA,NA,NA,NA
2012,40503,NA,NA,NA,NA,NA,NA
2012,140502,NA,NA,NA,NA,NA,NA
2012,70401,NA,NA,NA,NA,NA,NA
2012,200104,NA,NA,NA,NA,NA,NA
2012,141003,NA,NA,NA,NA,NA,NA
2012,140304,NA,NA,NA,NA,NA,NA
2012,20204,NA,NA,NA,NA,NA,NA
2012,20605,NA,MUA,NA,NA,NA,NA
2012,40604,NA,NA,NA,NA,NA,NA
2012,141202,NA,NA,NA,NA,NA,NA
2012,80902,NA,NA,NA,NA,NA,NA
2012,200406,NA,NA,NA,NA,NA,NA
2012,31303,NA,NA,NA,NA,NA,NA
2012,60702,NA,NA,NA,NA,NA,NA
2012,60109,NA,NA,NA,NA,NA,NA
2012,100302,NA,NA,NA,NA,NA,NA
2012,120710,NA,NA,NA,NA,NA,NA
2012,171201,NA,NA,NA,NA,NA,NA
2012,90301,MULTI,NA,NA,NA,NA,NA
2012,90301,MULTI,NA,NA,NA,NA,NA
2012,20206,NA,NA,NA,NA,NA,NA
2012,90604,NA,MUA,NA,NA,NA,NA
2012,80402,NA,NA,NA,NA,NA,NA
2012,200304,NA,NA,NA,NA,NA,NA
2012,70702,NA,NA,NA,NA,NA,NA
2012,30902,NA,NA,NA,NA,NA,NA
2012,90703,MULTI,NA,NA,NA,NA,NA
2012,90703,MULTI,NA,NA,NA,NA,NA
2012,50503,NA,NA,NA,NA,NA,NA
2012,70402,NA,NA,NA,NA,NA,NA
2012,210704,NA,NA,NA,NA,NA,NA
2012,70106,NA,NA,NA,NA,NA,NA
2012,81103,NA,NA,NA,NA,NA,NA
2012,80106,NA,NA,NA,NA,NA,NA
2012,110301,NA,NA,NA,NA,NA,WS
2012,171102,NA,NA,NA,NA,NA,NA
2012,30402,NA,NA,NA,NA,NA,NA
2012,70104,NA,NA,NA,NA,NA,NA
2012,50603,NA,NA,NA,NA,NA,NA
2012,80804,NA,NA,NA,NA,NA,NA
2012,70603,NA,NA,NA,NA,NA,NA
2012,70604,NA,NA,NA,NA,NA,NA
2012,50513,NA,NA,NA,NA,NA,NA
2012,70501,NA,NA,NA,NA,NA,NA
2012,60301,NA,NA,NA,NA,NA,NA
2012,100102,NA,NA,NA,NA,NA,NA
2012,141004,NA,NA,NA,NA,NA,NA
2012,60202,NA,NA,NA,NA,NA,NA
2012,31103,NA,NA,NA,NA,NA,NA
2012,70105,NA,NA,NA,NA,NA,NA
2012,171103,NA,MUA,NA,NA,NA,NA
2012,60602,NA,NA,NA,NA,NA,WS
2012,31503,NA,NA,NA,NA,NA,NA
2012,90605,NA,MUA,NA,NA,NA,NA
2012,90402,NA,NA,NA,NA,NA,NA
2012,70502,NA,NA,NA,NA,NA,NA
2012,120501,NA,NA,NA,NA,NA,NA
2012,31005,NA,NA,NA,NA,NA,NA
2012,40402,NA,NA,NA,NA,NA,NA
2012,100203,NA,NA,NA,NA,NA,NA
2012,80203,NA,NA,NA,NA,NA,NA
2012,170102,NA,NA,NA,NA,NA,NA
2012,21305,NA,NA,NA,NA,NA,NA
2012,170702,NA,NA,NA,PL,NA,NA
2012,140202,NA,NA,NA,NA,NA,NA
2012,200508,NA,NA,NA,NA,NA,NA
2012,31202,NA,NA,NA,NA,NA,NA
2012,70305,NA,NA,NA,NA,NA,NA
2012,200407,NA,NA,NA,NA,NA,NA
2012,210203,NA,NA,NA,NA,NA,NA
2012,60401,NA,NA,NA,NA,NA,NA
2012,210303,NA,NA,NA,NA,NA,NA
2012,21303,NA,NA,NA,NA,NA,NA
2012,30602,NA,NA,NA,NA,NA,NA
2012,100103,NA,NA,NA,NA,NA,NA
2012,50401,NA,NA,NA,NA,NA,NA
2012,160903,NA,NA,NA,NA,NA,NA
2012,160904,NA,NA,NA,NA,NA,NA
2012,160502,NA,NA,NA,NA,NA,WS
2012,160201,NA,NA,NA,NA,NA,NA
2012,230201,NA,NA,NP,NA,NA,NA
2012,170704,NA,MUA,NA,NA,NA,NA
2012,50702,NA,NA,NA,NA,NA,NA
2012,31203,NA,NA,NA,NA,NA,NA
2012,50113,NA,NA,NA,NA,NA,NA
2012,160301,NA,NA,NA,NA,NA,NA
2012,120506,NA,NA,NA,NA,NA,NA
2012,20607,NA,NA,NA,NA,NA,NA
2012,60704,NA,NA,NA,NA,NA,NA
2012,160604,NA,NA,NA,NA,NA,NA
2012,80502,NA,NA,NA,NA,NA,NA
