Province,Commune,VillGis,propSecSec
Kampong Chhnang,Banteay Preal,4060210,0
Kampong Chhnang,Cheung Kreav,4060301,0
Kampong Chhnang,Cheung Kreav,4060302,0.02247191
Kampong Chhnang,Cheung Kreav,4060303,0
Kampong Chhnang,Cheung Kreav,4060304,0
Kampong Chhnang,Cheung Kreav,4060305,0
Kampong Chhnang,Cheung Kreav,4060306,0
Kampong Chhnang,Cheung Kreav,4060307,0
Kampong Chhnang,Cheung Kreav,4060308,0
Kampong Chhnang,Cheung Kreav,4060309,0
Kampong Chhnang,Cheung Kreav,4060310,0
Kampong Chhnang,Cheung Kreav,4060311,0
Kampong Chhnang,Chrey Bak,4060401,0
Kampong Chhnang,Chrey Bak,4060402,0
Kampong Chhnang,Chrey Bak,4060403,0
Kampong Chhnang,Chrey Bak,4060404,0
Kampong Chhnang,Chrey Bak,4060405,0.09375
Kampong Chhnang,Chrey Bak,4060406,0
Kampong Chhnang,Chrey Bak,4060407,0.111111111
Kampong Chhnang,Chrey Bak,4060408,0
Kampong Chhnang,Chrey Bak,4060409,0
Kampong Chhnang,Chrey Bak,4060410,0
Kampong Chhnang,Chrey Bak,4060411,0
Kampong Chhnang,Chrey Bak,4060412,0
Kampong Chhnang,Chrey Bak,4060413,0
Kampong Chhnang,Chrey Bak,4060414,0
Kampong Chhnang,Chrey Bak,4060415,0.004273504
Kampong Chhnang,Chrey Bak,4060416,0
Kampong Chhnang,Kouk Banteay,4060501,0
Kampong Chhnang,Kouk Banteay,4060502,0
Kampong Chhnang,Kouk Banteay,4060503,0
Kampong Chhnang,Kouk Banteay,4060504,0
Kampong Chhnang,Kouk Banteay,4060505,0.378151261
Kampong Chhnang,Kouk Banteay,4060506,0.03125
Kampong Chhnang,Kouk Banteay,4060507,0
Kampong Chhnang,Kouk Banteay,4060508,0
Kampong Chhnang,Krang Leav,4060601,0
Kampong Chhnang,Krang Leav,4060602,0.031007752
Kampong Chhnang,Krang Leav,4060603,0
Kampong Chhnang,Krang Leav,4060604,0.209486166
Kampong Chhnang,Krang Leav,4060605,0
Kampong Chhnang,Krang Leav,4060606,0
Kampong Chhnang,Krang Leav,4060607,0
Kampong Chhnang,Krang Leav,4060608,0
Kampong Chhnang,Pongro,4060701,0
Kampong Chhnang,Pongro,4060702,0
Kampong Chhnang,Pongro,4060703,0
Kampong Chhnang,Pongro,4060704,0
Kampong Chhnang,Pongro,4060705,0
Kampong Chhnang,Pongro,4060706,0
Kampong Chhnang,Pongro,4060707,0
Kampong Chhnang,Pongro,4060708,0
Kampong Chhnang,Pongro,4060709,0.005376344
Kampong Chhnang,Pongro,4060710,0
Kampong Chhnang,Pongro,4060711,0
Kampong Chhnang,Pongro,4060712,0
Kampong Chhnang,Prasneb,4060801,0
Kampong Chhnang,Prasneb,4060802,0
Kampong Chhnang,Prasneb,4060803,0
Kampong Chhnang,Prasneb,4060804,0
Kampong Chhnang,Prasneb,4060805,0
Kampong Chhnang,Prasneb,4060806,0
Kampong Chhnang,Prasneb,4060807,0
Kampong Chhnang,Prey Mul,4060901,0
Kampong Chhnang,Prey Mul,4060902,0
Kampong Chhnang,Prey Mul,4060903,0
Kampong Chhnang,Prey Mul,4060904,0
Kampong Chhnang,Prey Mul,4060905,0
Kampong Chhnang,Prey Mul,4060906,0
Kampong Chhnang,Prey Mul,4060907,0
Kampong Chhnang,Rolea B'ier,4061001,0
Kampong Chhnang,Rolea B'ier,4061002,0.003378378
Kampong Chhnang,Rolea B'ier,4061003,0
Kampong Chhnang,Rolea B'ier,4061004,0
Kampong Chhnang,Rolea B'ier,4061005,0
Kampong Chhnang,Rolea B'ier,4061006,0
Kampong Chhnang,Srae Thmei,4061101,0.173267327
Kampong Chhnang,Srae Thmei,4061102,0.006329114
Kampong Chhnang,Srae Thmei,4061103,0.011494253
Kampong Chhnang,Srae Thmei,4061104,0
Kampong Chhnang,Srae Thmei,4061105,0
Kampong Chhnang,Srae Thmei,4061106,0
Kampong Chhnang,Srae Thmei,4061107,0
Kampong Chhnang,Srae Thmei,4061108,0
Kampong Chhnang,Srae Thmei,4061109,0.007518797
Kampong Chhnang,Srae Thmei,4061110,0
Kampong Chhnang,Srae Thmei,4061111,0
Kampong Chhnang,Srae Thmei,4061112,0
Kampong Chhnang,Svay Chrum,4061201,0
Kampong Chhnang,Svay Chrum,4061202,0
Kampong Chhnang,Svay Chrum,4061203,0
Kampong Chhnang,Svay Chrum,4061204,0
Kampong Chhnang,Svay Chrum,4061205,0
Kampong Chhnang,Svay Chrum,4061206,0
Kampong Chhnang,Svay Chrum,4061207,0.015384615
Kampong Chhnang,Svay Chrum,4061208,0
Kampong Chhnang,Svay Chrum,4061209,0
Kampong Chhnang,Svay Chrum,4061210,0
Kampong Chhnang,Svay Chrum,4061211,0
Kampong Chhnang,Svay Chrum,4061212,0
Kampong Chhnang,Svay Chrum,4061213,0
Kampong Chhnang,Svay Chrum,4061214,0
Kampong Chhnang,Svay Chrum,4061215,0
Kampong Chhnang,Svay Chrum,4061216,0
Kampong Chhnang,Svay Chrum,4061217,0.003875969
Kampong Chhnang,Svay Chrum,4061218,0
Kampong Chhnang,Svay Chrum,4061219,0
Kampong Chhnang,Svay Chrum,4061220,0
Kampong Chhnang,Svay Chrum,4061221,0
Kampong Chhnang,Svay Chrum,4061222,0
Kampong Chhnang,Tuek Hout,4061301,0
Kampong Chhnang,Tuek Hout,4061302,0.005952381
Kampong Chhnang,Tuek Hout,4061303,0
Kampong Chhnang,Tuek Hout,4061304,0
Kampong Chhnang,Tuek Hout,4061305,0.011363636
Kampong Chhnang,Tuek Hout,4061306,0
Kampong Chhnang,Tuek Hout,4061307,0.003717472
Kampong Chhnang,Tuek Hout,4061308,0
Kampong Chhnang,Tuek Hout,4061309,0
Kampong Chhnang,Chhean Laeung,4070101,0.012987013
Kampong Chhnang,Chhean Laeung,4070102,0
Kampong Chhnang,Chhean Laeung,4070103,0
Kampong Chhnang,Chhean Laeung,4070104,0
Kampong Chhnang,Chhean Laeung,4070105,0
Kampong Chhnang,Chhean Laeung,4070106,0
Kampong Chhnang,Chhean Laeung,4070107,0
Kampong Chhnang,Chhean Laeung,4070108,0
Kampong Chhnang,Khnar Chhmar,4070201,0
Kampong Chhnang,Khnar Chhmar,4070202,0
Kampong Chhnang,Khnar Chhmar,4070203,0
Kampong Chhnang,Khnar Chhmar,4070204,0
Kampong Chhnang,Khnar Chhmar,4070205,0
Kampong Chhnang,Khnar Chhmar,4070206,0
Kampong Chhnang,Khnar Chhmar,4070207,0
Kampong Chhnang,Krang Lvea,4070301,0
Kampong Chhnang,Krang Lvea,4070302,0
Kampong Chhnang,Krang Lvea,4070303,0
Kampong Chhnang,Krang Lvea,4070304,0
Kampong Chhnang,Krang Lvea,4070305,0
Kampong Chhnang,Krang Lvea,4070306,0
Kampong Chhnang,Krang Lvea,4070307,0
Kampong Chhnang,Krang Lvea,4070308,0
Kampong Chhnang,Krang Lvea,4070309,0
Kampong Chhnang,Krang Lvea,4070310,0
Kampong Chhnang,Peam,4070401,0
Kampong Chhnang,Peam,4070402,0
Kampong Chhnang,Peam,4070403,0
Kampong Chhnang,Peam,4070404,0
Kampong Chhnang,Peam,4070405,0
Kampong Chhnang,Peam,4070406,0
Kampong Chhnang,Peam,4070407,0
Kampong Chhnang,Peam,4070408,0
Kampong Chhnang,Peam,4070409,0
Kampong Chhnang,Peam,4070410,0
Kampong Chhnang,Peam,4070411,0
Kampong Chhnang,Peam,4070412,0
Kampong Chhnang,Sedthei,4070501,0.028571429
Kampong Chhnang,Sedthei,4070502,0.009950249
Kampong Chhnang,Sedthei,4070503,0
Kampong Chhnang,Sedthei,4070504,0
Kampong Chhnang,Sedthei,4070505,0
Kampong Chhnang,Sedthei,4070506,0
Kampong Chhnang,Sedthei,4070507,0
Kampong Chhnang,Sedthei,4070508,0
Kampong Chhnang,Sedthei,4070509,0.066350711
Kampong Chhnang,Sedthei,4070510,0
Kampong Chhnang,Svay,4070601,0
Kampong Chhnang,Svay,4070602,0
Kampong Chhnang,Svay,4070603,0.004739336
Kampong Chhnang,Svay,4070604,0
Kampong Chhnang,Svay,4070605,0
Kampong Chhnang,Svay,4070606,0
Kampong Chhnang,Svay,4070607,0
Kampong Chhnang,Svay,4070608,0.006060606
Kampong Chhnang,Svay,4070609,0
Kampong Chhnang,Svay,4070610,0
Kampong Chhnang,Svay,4070611,0
Kampong Chhnang,Svay,4070612,0.004065041
Kampong Chhnang,Svay,4070613,0
Kampong Chhnang,Svay Chuk,4070701,0
Kampong Chhnang,Svay Chuk,4070702,0
Kampong Chhnang,Svay Chuk,4070703,0
Kampong Chhnang,Svay Chuk,4070704,0
Kampong Chhnang,Svay Chuk,4070705,0
Kampong Chhnang,Svay Chuk,4070706,0
Kampong Chhnang,Svay Chuk,4070707,0.021428571
Kampong Chhnang,Svay Chuk,4070708,0
Kampong Chhnang,Svay Chuk,4070709,0
Kampong Chhnang,Svay Chuk,4070710,0
