year,codekhum,khum_name,area,diffPix
2007,150302,Ansa Chambak,4082533.06,0
2007,31306,Krouch,15817631.28,0
2007,31305,Kor,26958415.2,0
2007,100504,Srae Char,297894403,0
2007,40807,Tang Krasang,131068579.4,0
2007,30613,Srak,68315143.16,1
2007,40609,Prey Mul,45169061.71,0
2007,30904,Kaoh Pir,10690634.64,0
2007,30602,Han Chey,27523551.72,0
2007,40201,Chol Sar,36975750.75,0
2007,31313,Thma Pun,31790704.85,0
2007,40601,Andoung Snay,37920350.5,0
2007,40610,Rolea B'ier,32566148.85,0
2007,40605,Kouk Banteay,65040462.77,0
2007,40205,Prey Kri,42593060.59,0
2007,30407,Trapeang Pring,202907918.6,0
2007,100104,Kampong Damrei,324340984.6,-131
2007,40805,Khlong Popok,109413510.1,0
2007,30612,Rumchek,14277393.22,0
2007,31301,Baray,28176149.46,0
2007,40613,Tuek Hout,47367602.79,0
2007,30310,Trapeang Kor,27078335.91,0
2007,31615,Peam Chileang,53482665.32,0
2007,30610,Ou Svay,30286043.31,0
2007,31616,Roka Po Pram,200574049.3,0
2007,31315,Trapeang Preah,72469260.22,0
2007,40802,Chieb,350167025.7,0
2007,40202,Kaoh,112624083.3,0
2007,100502,Pir Thnu,588406586.8,-457
2007,31011,Rumchek,226032545,0
2007,30903,Kampong Treas,22900805.27,0
2007,40603,Cheung Kreav,55155543.89,0
2007,30307,Sdaeung Chey,58751843.69,0
2007,30303,Phdau Chum,39541412.06,0
2007,30302,Kouk Rovieng,26222821.92,0
2007,30609,Krala,28864159.29,0
2007,31304,Khvet Thum,17228595.95,0
2007,31309,Prey Chhor,15430146.85,0
2007,31621,Thma Pechr,82724147.01,0
2007,30309,Srama,25250419.14,0
2007,30402,Dambae,85484852.51,0
2007,30110,Tang Krasang,42553664.75,0
2007,30607,Kaoh Samraong,30451992.14,0
2007,30112,Tumnob,19012106.9,0
2007,31310,Sour Saen,20004228.5,0
2007,30603,Kien Chrey,25062168.99,0
2007,40508,Saeb,34448641.23,0
2007,90701,Ta Tey Leu,1780473649,0
2007,30614,Trean,43187482.43,0
2007,40502,Chhuk Sa,66766076.07,0
2007,40509,Ta Ches,53309695.44,0
2007,31308,Mien,44958592.41,0
2007,30304,Prey Char,23109835.63,0
2007,31312,Srangae,18983087.1,0
2007,31307,Lvea,33596980.44,0
2007,30105,Me Pring,41508207.63,0
2007,40801,Akphivoadth,66513963.91,0
2007,40501,Ampil Tuek,109471697.6,0
2007,31602,Boeng Pruol,25653174.42,0
2007,31303,Chrey Vien,23463279.76,0
2007,30611,Ro'ang,32350664.81,0
2007,30308,Soutip,26254719.51,0
2007,30301,Khnaor Dambang,38359262.98,0
2007,50403,Trapeang Chour,509384189.7,0
2007,30104,Cheung Prey,17715125.64,0
2007,31508,Preah Andoung,6626797.07,0
2007,60115,Sralau,159382802.4,0
2007,40602,Banteay Preal,50763772.98,0
2007,30206,Svay Teab,86153103.05,0
2007,150405,Rokat,852341201.9,0
2007,30203,Cheyyou,46184054.82,0
2007,31507,Peam Kaoh Sna,47503778.93,0
2007,40409,Trangel,36330787.19,0
2007,40608,Prasneb,125161316.8,0
2007,40806,Krang Skear,592137656.6,0
2007,31505,Me Sar Chrey,37731731.3,0
2007,150406,Santreae,667333075.3,0
2007,60118,Treal,160237234.1,0
2007,40408,Svay Rumpear,77774880.67,0
2007,40612,Svay Chrum,85299199.01,0
2007,100105,Kanhchor,94155406.9,-39
2007,30207,Ta Ong,136321304.2,0
2007,30910,Svay Khleang,41984045.93,0
2007,100304,Kaoh Ta Suy,23271339.97,0
2007,30907,Peus Pir,34693417.83,0
2007,40204,Peam Chhkaok,95938543.14,0
2007,100108,Preaek Saman,89560542.6,-35
2007,60109,Chrolong,38103671.05,0
2007,30911,Trea,37352908.39,0
2007,31512,Soupheas,61852675.52,0
2007,40403,Kampong hau,49559256.5,0
2007,30905,Krouch Chhmar,36329436.77,0
2007,40607,Pongro,27735557.44,0
2007,40301,Phsar Chhnang,10604817.44,0
2007,40304,Khsam,12623111.64,0
2007,60112,Andoung Pou,25221448.59,0
2007,110104,Srae Khtum,582525054.5,-152
2007,100106,Khsach Andaet,26907084.28,0
2007,30909,Roka Khnaor,27344736.77,0
2007,30902,Chumnik,19999343.98,0
2007,100102,Damrei Phong,263101780.5,-56
2007,60114,Sou Young,19731514.62,0
2007,100103,Han Chey,25708160.46,0
2007,30111,Trab,160089140.2,0
2007,100107,Pongro,21504384.04,0
2007,30906,Peus Muoy,30553661.81,0
2007,40611,Srae Thmei,29228298.84,0
2007,31513,Tuol Preah Khleang,77811327.79,-2
2007,40302,Kampong Chhnang,21111280.41,0
2007,60113,Pongro,52647052.41,0
2007,60106,Chranieng,23296116.8,0
2007,150601,NA,1325325186,0
2007,100101,Chhloung,20971934.69,0
2007,30912,Tuol Snuol,122528814,1
2007,31302,Boeng Nay,64769720.8,0
2007,30201,Bos Khnaor,145682942.9,0
2007,100503,Snuol,181671556.1,0
2007,40604,Chrey Bak,44991071.82,0
2007,31509,Preaek Bak,22473433.46,0
2007,30405,Seda,192844713.6,0
2007,30306,Sampong Chey,55774434.17,0
2007,30108,Sandaek,59374708.38,0
2007,30908,Preaek a Chi,44051241.45,0
2007,30901,Chhuk,131511489,0
2007,30305,Pring Chrum,49230611.5,0
2007,40303,Ph'er,2310204.72,0
2007,40203,Kampong Os,40470309.26,0
2007,40606,Krang Leav,60580841.17,0
2007,60116,Svay Phleung,26968865.17,0
2007,30404,Neang Teut,20844702.3,0
2007,30807,Pongro,8294382.2,0
2007,31204,Kandaol Chrum,70029294.75,0
2007,31013,Tramung,81826405.08,0
2007,30806,Peam Prathnuoh,19703613.42,0
2007,30702,Kang Ta Noeng,32364268.19,0
2007,30708,Roka ar,28615902.24,0
2007,31106,Peam Cheang,32027484.04,0
2007,31614,Moung Riev,32068278.39,0
2007,31408,Preaek Dambouk,25555897.54,0
2007,40505,Longveaek,49335925.34,0
2007,31107,Preah Theat,48640103.36,0
2007,30808,Preaek Ta Nong,38137407.45,0
2007,31410,Preaek Rumdeng,44981593.21,0
2007,40705,Sedthei,50287457.77,0
2007,50405,Ta Sal,473768786.9,0
2007,31008,Memot,46042316.4,0
2007,31207,Popel,36007047.57,0
2007,31601,Anhchaeum,61425422.53,0
2007,31005,Dar,112267547.7,0
2007,31604,Chikor,46171921.9,0
2007,80707,Roka Kaong Muoy,9092965.55,0
2007,31209,Veal Mlu,34429612.17,0
2007,80711,Svay Ampear,20357185.8,0
2007,30109,Tang Krang,37625017.89,0
2007,40707,Svay Chuk,116103989.8,0
2007,80903,Kampong Luong,18676771.48,0
2007,30803,Lve,30930749.25,0
2007,30710,Sdau,14701576.15,0
2007,31406,Pteah Kandal,24763716.9,0
2007,80905,Kaoh Chen,35263691.91,0
2007,31401,Baray,56878877.88,0
2007,31405,Mean Chey,11393690.71,0
2007,141210,Rumlech,30971157.46,0
2007,31105,Mien,47380025.68,0
2007,141203,Lve,17374320.53,0
2007,40701,Chhean Laeung,54291708.47,0
2007,31108,Tuol Sophi,47291512.66,0
2007,31409,Preaek Pou,26986703.64,0
2007,80317,Ta Aek,13706017.31,0
2007,40704,Peam,100841268.6,0
2007,141204,Pnov Ti Muoy,35597205.38,0
2007,80708,Roka Kaong Pir,6318276.87,0
2007,31003,Choam Kravien,215584262.3,0
2007,141207,Preaek Changkran,7721961.43,0
2007,30804,Moha Leaph,14949817.39,0
2007,40706,Svay,39132685.33,0
2007,31206,Kraek,152587542.5,0
2007,80911,Phsar Daek,15449761.38,0
2007,31205,Kaong Kang,46709340.98,0
2007,80316,Svay Romiet,14132250.01,0
2007,50507,Preah Srae,34495388.81,0
2007,141202,Chrey Khmum,37329236.48,0
2007,50511,Veang Chas,7113530.82,0
2007,31104,Kong Chey,34392259.27,0
2007,80710,Sambuor Meas,78978367.12,0
2007,31103,Damrel,45121017.38,0
2007,31407,Pram Yam,36330088.83,0
2007,80904,Kampong Os,68602904.71,0
2007,31102,Chak,59797492.6,0
2007,31101,Ampil Ta Pok,27190527.61,0
2007,80704,Preaek Dambang,18973187.25,0
2007,80914,Vihear Luong,7895988.49,0
2007,80304,Kaoh Chouram,15495103.46,0
2007,31612,Kor,78302832.03,0
2007,31606,Chirou Pir,63296984.28,0
2007,30403,Kouk Srok,77440762.81,0
2007,30501,Boeng Kok,4158182.18,0
2007,40808,Tuol Khpos,134393827,0
2007,31605,Chirou Muoy,36896812.89,0
2007,90501,Bak Khlang,1365927835,-6
2007,30706,Preaek Krabau,46509943.98,0
2007,40803,Chaong Maong,64992884.54,0
2007,31006,Kampoan,212775297,0
2007,31314,Tong Rong,14104781.67,0
2007,30601,Ampil,27467403.96,0
2007,30615,Vihear Thum,34910903.92,0
2007,31311,Samraong,25157932.55,0
2007,40702,Khnar Chhmar,27610770.28,0
2007,30106,Ph'av,16031793.89,0
2007,30701,Angkor Ban,19030290.43,0
2007,30606,Kaoh Roka,18630945.2,0
2007,31014,Tonlung,254988736.5,0
2007,40703,Krang Lvea,173270297,0
2007,40503,Chres,37456876.65,0
2007,30709,Roka Koy,37572698.02,0
2007,31623,Vihear Luong,71640757.7,0
2007,30503,Sambuor Meas,14311961.4,0
2007,30707,Reay Pay,79143079.61,0
2007,30502,Kampong Cham,1619387.59,0
2007,30711,Sour Kong,34475391.19,0
2007,30504,Veal Vong,3142230.31,0
2007,40804,Kbal Tuek,245859134.7,0
2007,30101,Batheay,91982079.89,0
2007,40510,Thma Edth,34226981.9,0
2007,31622,Tonle Bet,51294140.53,0
2007,40506,Ou Ruessei,19943282.94,0
2007,30703,Khchau,25620174.16,0
2007,50801,Amleang,242810665.5,0
2007,30406,Tuek Chrov,82257258.36,0
2007,40504,Kampong Tralach,37803240.01,0
2007,31613,Lngieng,26636923.73,0
2007,30705,Preaek Koy,44138977.58,0
2007,30704,Peam Chi Kang,22423044.89,0
2007,31619,Suong,37911516.64,0
2007,31007,Memong,69254349.57,0
2007,40709,Thlok Vien,39712547.28,0
2007,31004,Choam Ta Mau,98981453.41,0
2007,30605,Kaoh Mitt,19160226.96,0
2007,30604,Kokor,21509931.69,0
2007,30102,Chbar Ampov,41838052.59,0
2007,31608,Chob,50813778.96,0
2007,30805,Moha Khnhoung,23667613.52,0
2007,30107,Sambour,94662572.34,0
2007,40708,Tbaeng Khpos,70371104.41,0
2007,30801,Kampong Reab,24915256.42,0
2007,30103,Chealea,43613956.52,0
2007,31016,Kokir,64018876.04,0
2007,31413,Svay Sach Phnum,13887718.23,0
2007,31404,Kaoh  Andaet,13169794.9,0
2007,31618,Sralab,80616932.2,0
2007,30608,Kaoh Tontuem,7136866.82,0
2007,31411,Ruessei Srok,11761428.02,0
2007,90702,Pralay,764125560.8,0
2007,30401,Chong Cheach,70503878.81,0
2007,40507,Peani,21573556.76,0
2007,30802,Kaoh Soutin,25863987.93,0
2007,50406,NA,823209971.8,0
2007,50513,Damnak Reang,33452782.75,0
2007,120503,Kouk Roka,32670110.85,0
2007,120703,Svay Pak,3970419.42,0
2007,80305,Kaoh Oknha Tei,6359931.79,0
2007,80303,Kampong Chamlang,10068438.5,0
2007,120709,Preaek Ta Sek,15024993.01,0
2007,50502,Cheung Roas,35439522.51,0
2007,140205,Seang Khveang,40118397.23,0
2007,90703,Chumnoab,65554174.76,0
2007,120708,Preaek Lieb,13748973.25,0
2007,80307,Preaek Ampil,27515419.17,0
2007,80908,Ponhea Pon,18867263.97,0
2007,50808,Yea Angk,151500565.1,0
2007,140406,Preal,66625583.48,0
2007,140810,Reab,45897371.22,0
2007,80809,Mkak,29495402.21,0
2007,50401,Haong Samnam,97642788.12,0
2007,120711,Chrang Chamreh Muoy,2300966.15,0
2007,50402,Reaksmei Sameakki,259652959,0
2007,50508,Prey Krasang,32049917.19,0
2007,140203,Kranhung,66964271.18,0
2007,140808,Prey Sniet,41735394.78,0
2007,80602,Barong,44653045.46,0
2007,90304,Trapeang Rung,906533573.5,0
2007,120701,Khmuonh,19914950.28,0
2007,90303,Ta Tai Kraom,203769704.2,0
2007,80816,Tuol Prech,33074937.14,0
2007,80308,Preaek Luong,14285235.29,0
2007,90401,Smach Mean Chey,57383208.41,0
2007,80812,Ponsang,37976376.52,0
2007,140208,Tr?b?k,42320169.9,0
2007,141008,Prey Khla,44193922.47,0
2007,141002,Chea Khlang,26234909.89,0
2007,120706,Ruessei Kaev,5176554.19,0
2007,90402,Dang Tong,2010419.6,0
2007,140804,Kampong Ruessei,42616526.42,0
2007,50515,Phnum Touch,44363827.5,0
2007,90605,Dang Peaeng,1282143314,-7
2007,120511,Krang Thnong,6599299.69,0
2007,80301,Bak Dav,9480697.85,0
2007,120704,Kiloumaetr Lekh Prammuoy,5640778.29,0
2007,50505,Krang Chek,39315828.46,0
2007,50514,Peang Lvea,33206191.07,0
2007,80309,Preaek Ta Kov,20065938.25,0
2007,120712,Chrang Chamreh Pir,4140543.55,0
2007,90703,Chumnoab,506509352.1,0
2007,50806,Toap Mean,82492541.1,0
2007,140803,Kampong Prang,35557461.17,0
2007,90503,Tuol Kokir Leu,71105353.65,0
2007,50503,Chumpu Proeks,21087836.08,0
2007,200416,Tras,121786346.3,0
2007,200403,Andoung Trabaek,47089969.09,0
2007,120705,Phnom Penh Thmei,20550029.91,0
2007,141007,Popueus,23997378.45,0
2007,141107,Prey Kanlaong,39302252.43,0
2007,140206,Smaong Cheung,75589652.68,0
2007,80815,Snao,14409380.06,0
2007,120509,Samraong Kraom,12190999.04,0
2007,50714,Tumpoar Meas,173609089.5,0
2007,80315,Svay Chrum,18977117.44,0
2007,90403,Stueng Veaeng,41069419.08,0
2007,141010,Svay Antor,32839013.15,0
2007,140202,Doun Koeng,47212466.15,0
2007,120710,Chrouy Changva,9617396.34,0
2007,31203,Kak,179325002.8,0
2007,141208,Prey Daeum Thnoeng,22202312.75,0
2007,80906,Phnum Bat,33181949.27,0
2007,80306,Preah Prasab,12491405.15,0
2007,80709,Ruessei Chrouy,23852780.17,0
2007,140805,Mesa Prachan,30840941.01,0
2007,31001,Chan Mul,28695794.66,0
2007,140809,Prey Sralet,72369363.33,0
2007,31015,Treak,37276804.73,0
2007,31403,Khnar Sa,15121329.53,0
2007,80907,Ponhea Lueu,10368047.73,0
2007,50807,Veal Pon,31365301.84,0
2007,141205,Pnov Ti Pir,30619928.51,0
2007,50510,Veal  Pung,53088776.1,0
2007,31202,Doun Tei,102006690.6,0
2007,31412,Svay Pou,22432677.94,0
2007,31208,Trapeang Phlong,139208724.3,0
2007,80910,Preaek Ta Teaen,10150973.99,0
2007,50404,Sangkae Satob,216740630.2,0
2007,140408,Tnaot,25062443.93,0
2007,31402,Chi Bal,20526936.5,0
2007,80310,Preaek Ta Meak,22760327.94,0
2007,141201,Ampil Krau,36596670.68,0
2007,31002,Choam,56130208.8,0
2007,50802,Monourom,22633106.05,0
2007,141209,Prey Tueng,32978212.96,0
2007,141211,Ruessei Sanh,44141338.05,0
2007,50804,Prambei Mom,140453069.4,0
2007,31414,Tong Tralach,19712413.44,0
2007,31010,Rung,33427143.86,0
2007,80913,Tumnob Thum,26405876.33,0
2007,80703,Preaek Anhchanh,42655203.34,0
2007,140402,Kanhchriech,36206811.62,0
2007,141206,Pou Ti,17292838.94,0
2007,140201,Cheach,65714131.36,0
2007,50506,Mean Chey,31662942.6,0
2007,80902,Chrey Loas,37950287.2,0
2007,80311,Puk Ruessei,29698165.19,0
2007,80701,Bak Khaeng,24844643.4,0
2007,50504,Khsem Khsan,41148333.48,0
2007,140405,Kouk Kong Lech,33767774.98,0
2007,140404,Kouk Kong Kaeut,36246280.63,0
2007,50805,Rung Roeang,40037729.28,0
2007,80302,Chey Thum,30727333.67,0
2007,140802,Kanhcham,56680659.49,0
2007,50509,Trach Tong,45712725.29,0
2007,90704,Ruessei Chrum,577174504.4,0
2007,80312,Roka Chonlueng,20770412.25,0
2007,140401,Chong Ampil,35914921.02,0
2007,80314,Sithor,25613019.5,0
2007,140204,Krabau,55564220.57,0
2007,80909,Preaek Pnov,6529207.31,0
2007,140807,Prey Pnov,103024267.8,0
2007,80318,Vihear Suork,43108170.1,0
2007,80901,Chhveang,28186764.12,0
2007,140801,Kampong Popil,34835108.73,0
2007,50501,Chant Saen,32851037.49,0
2007,140811,Roka,64126116.04,0
2007,80702,Kaoh Dach,23724002.17,0
2007,50512,Yutth Sameakki,36348901.64,0
2007,80313,Sanlung,26271324.16,0
2007,140403,Kdoeang Reay,46070944.45,0
2007,140407,Thma Pun,36441999.72,0
2007,80912,Samraong,18829214.57,0
2007,190508,Preah Rumkel,354402526,0
2007,130703,Chhean Mukh,141931541.8,0
2007,130704,Pou,123562429.2,0
2007,130705,Prame,256871274.2,0
2007,10703,Phum Thmei,65850714.59,0
2007,10804,Svay Chek,210261191.3,0
2007,10807,Treas,163459480.1,0
2007,160607,L'ak,119664375.4,-6
2007,171302,Kantuot,852545467.4,0
2007,10705,Kouk Kakthen,131553178.7,0
2007,10303,Ponley,119867363.6,0
2007,130403,Thmei,279056921.7,0
2007,171405,Varin,201939428.7,0
2007,171402,Lvea Krang,133098952.9,-8
2007,171403,Srae Nouy,507355948.6,-32
2007,160909,Phnum Kok,189332825.6,-88
2007,190505,Anlong Chrey,621684509.1,-5
2007,10801,Phkoam,88739709.06,0
2007,130201,Chhep Muoy,380292475.1,0
2007,190509,Sam'ang,371240270.1,0
2007,160606,Sameakki,70391367.58,-17
2007,190107,Ta Lat,524721037.2,-1
2007,160903,Hat Pak,145962357,-2
2007,171205,Prei,46316013.14,0
2007,171201,Chrouy Neang Nguon,77430384.31,0
2007,160605,Ou Chum,119190952.8,0
2007,171202,Klang Hay,32747985.2,0
2007,171401,Prasat,167132060.8,-14
2007,190507,Ou Svay,117204610.8,0
2007,190404,Sameaki,512471950.4,0
2007,160101,Malik,131518019.2,-21
2007,160604,Kalai,61250084.82,0
2007,130401,Kuleaen Tboung,75002544.06,0
2007,10509,Ou Bei Choan,90518769.07,0
2007,171404,Svay sa,88823457.7,0
2007,10806,Ta Phou,79677985.52,0
2007,190106,Srae Kor,398702021.7,0
2007,130702,Pal Hal,263703444.5,0
2007,10306,Phnum Dei,59390189.79,0
2007,130701,Kampong Pranak,21175478.13,0
2007,10803,Sla Kram,168451792.5,0
2007,10808,Roluos,28757025.26,0
2007,190105,Sdau,304329881.6,0
2007,190104,Samkhuoy,203511427.5,-12
2007,170106,Srae Khvav,104604755.8,0
2007,160706,Saom Thum,103384442.9,0
2007,160301,Kak,96057845.57,-3
2007,160302,Ke Chong,104876068.8,-7
2007,160603,Aekakpheap,23687877.23,0
2007,190504,Kaoh Snaeng,142688973.4,0
2007,160406,Trapeang Kraham,464829539.7,0
2007,160703,Pak Nhai,206751614.5,-7
2007,130404,Phnum Penh,95855202.86,0
2007,10305,Srah Chik,86270552.42,0
2007,130206,Mlu Prey Pir,90226961.35,0
2007,10304,Spean Sraeng,64660908.46,0
2007,171204,Moung,86172515.48,0
2007,10802,Sarongk,46938553.96,0
2007,160403,Ta Ang,162181173.7,0
2007,10805,Ta Baen,27131194.14,0
2007,160705,Sesant,43610619.4,0
2007,160404,Toen,300651628.4,-4
2007,171203,Tram Sasar,88664714.58,0
2007,160601,Cha Ung,56608680.6,0
2007,220104,Trapeang Prei,113381861.3,0
2007,190301,Preaek Meas,748114662.3,0
2007,220103,Trapeang Tav,342107917.2,0
2007,220204,Kouk Mon,270757062,0
2007,160900,NA,339477983.8,0
2007,220203,Kouk Khpos,271216081.2,0
2007,220502,Ph'av,470174420.4,-85
2007,220504,Preah Pralay,68132702.67,0
2007,220403,Kriel,1087584737,0
2007,130306,Kantuot,960649133.8,0
2007,130301,Choam Ksant,352267594.1,0
2007,220503,Ou Svay,161907778.9,0
2007,160800,NA,1560908692,-48
2007,190303,Santepheap,1961870615,-24
2007,190305,Thma Kaev,375478199.2,-5
2007,220405,Ou Smach,21096708.89,0
2007,160905,Kaoh Pang,232129324.5,0
2007,160801,Ta Veaeng Leu,447471328.1,-27
2007,160910,Veun Sai,230161174.5,-14
2007,160907,Kok Lak,216991761.1,0
2007,10701,Banteay Chhmar,460042544.2,0
2007,130304,Rumdaoh Srae,318396778.5,0
2007,130305,Yeang,680181397.9,0
2007,160802,Ta Veaeng Kraom,264392101.5,0
2007,220401,Bansay Reak,117062325.4,0
2007,220105,Thlat,210682696.3,-56
2007,220501,Bak Anlung,138321026,-10
2007,220106,Lumtong,474564185.8,-6
2007,220101,Anlong Veaeng,392090365.2,-55
2007,130302,Tuek Kraham,665506029.3,11
2007,220201,Ampil,364749600.9,1
2007,220505,Tumnob Dach,146506609.2,0
2007,190304,Srae Sambour,700648793.7,-10
2007,160906,Kaoh Peak,155744874.2,-5
2007,130203,Sangke Muoy,329237636.2,0
2007,130205,Mlu Prey Muoy,332376965.8,0
2007,220302,Chong Kal,290300467.8,0
2007,220304,Pongro,455926851.9,0
2007,130406,Srayang,1111615939,0
2007,220304,Pongro,132704935.9,0
2007,220202,Beng,313787992.5,0
2007,130207,Kampong Sralau Muoy,622268706.9,0
2007,190302,Sekong,773198858.1,0
2007,160103,Nhang,301725904.5,-59
2007,220404,Samraong,95322695.48,0
2007,220506,Trapeang Prasat,500988080.1,-389
2007,220402,Bos Sbov,98294294.63,0
2007,130303,Pring Thum,792664788.6,0
2007,160602,Chan,107398613.9,0
2007,220301,Cheung Tien,94030358.72,0
2007,171206,Slaeng Spean,226216713.7,0
2007,10302,Paoy Char,246329838.5,0
2007,160904,Ka Choun,82114569.18,0
2007,160102,Mai Hie,203333924.9,-71
2007,130402,Kuleaen Cheung,341519488.1,0
2007,160901,Ban Pong,67287970.39,0
2007,160104,Ta Lav,201507170.8,-85
2007,10704,Thma Puok,133150919.8,0
2007,10301,Nam Tau,185934775.8,0
2007,160908,Pa Kalan,190068588,0
2007,10702,Kouk Romiet,226185220.9,0
2007,10706,Kumru,72749993.72,0
2007,130208,Kampong Sralau Pir,199009574.6,0
2007,130202,Chhep Pir,522763730.9,0
2007,10905,Tuol Pongro,160594170.2,0
2007,190102,Kbal Romeas,737401567.9,0
2007,190501,Anlong Phe,251494358.9,0
2007,170715,Trei Nhoar,54538533.14,0
2007,170602,Kampong Thkov,15408428.01,0
2007,170711,Prey Chruk,119758417.8,0
2007,190506,Ou Rai,146713040.7,0
2007,10608,Tuek Thla,50793697.73,0
2007,170301,Khnar Sanday,77127058.34,0
2007,170306,Tbaeng,143061334.2,0
2007,130510,Rumdaoh,202289944.1,0
2007,10607,Preah Ponlea,14142963.79,0
2007,170703,Kdei Run,34426535.62,0
2007,160502,Ka Laeng,520210511,0
2007,130509,Reaksa,166917750.3,0
2007,10405,Preah Netr Preah,117951778.7,0
2007,10903,Ou Sampor,88127321.25,0
2007,10904,Ou Sralau,54743517.81,0
2007,10205,Koy Maeng,20337994.71,0
2007,170204,Svay Chek,42728523.85,0
2007,10505,Samraong,96833231.63,0
2007,170712,Reul,75498756.09,0
2007,10902,Malai,33369884.08,0
2007,10906,Ta Kong,133492115.1,0
2007,170716,Yeang,43828462.2,0
2007,160505,Pa Tang,104083571.1,0
2007,170609,Sranal,100787239.4,0
2007,170603,Kralanh,22412834.15,0
2007,10605,Ou Ambel,33019851.4,0
2007,160506,Seda,449224810.3,0
2007,10503,Kuttasat,46442249.31,0
2007,10603,Kaoh Pong Satv,15513241.64,0
2007,170606,Sambuor,149105904.9,0
2007,190403,Preah Bat,55124145.17,0
2007,170304,Rumchek,19355226.79,0
2007,10201,Banteay Neang,52564379.9,0
2007,190402,Sarh Ruessei,47848724.57,0
2007,170202,Leang Dai,88552987.22,0
2007,170404,Khvav,551865247.1,-2
2007,10213,Ta Lam,36964252.37,0
2007,190502,Chamkar Leu,160016491,0
2007,10404,Prasat,194773535.4,0
2007,10202,Bat Trang,40691766.28,0
2007,170701,Sasar Sdam,55303823.31,0
2007,160401,Serei Mongkol,545484080.4,0
2007,10901,Boeng Beng,30804902.28,0
2007,10209,Ruessei Kraok,40015921.29,0
2007,190101,Kampun,178642114.5,-54
2007,10203,Chamnaom,114829787.4,0
2007,170305,Run Ta Aek,99777545.82,0
2007,171107,Khnar Pou,57238212.37,0
2007,10204,Kouk Ballangk,55866461.13,0
2007,170708,Mukh Paen,137009303.1,0
2007,170303,Preak Dak,49370004.01,0
2007,10206,Ou Prasat,38905911.27,0
2007,171301,Boeng Mealea,187769379.7,0
2007,170702,Doun Kaev,54144123.76,0
2007,160402,Srae Angkrong,369047988.8,0
2007,10212,Srah Reang,32778937.4,0
2007,190203,Kaoh Sralau,86675974.28,0
2007,190401,Stung Treng,74130126.77,-14
2007,160501,Chey Otdam,669837734.4,0
2007,10208,Rohat Tuek,61648266.59,0
2007,170707,Lvea,130124542.4,0
2007,10407,Tean Kam,59574501.68,0
2007,160303,Laming,54136393.33,0
2007,130102,Tasu,143087482.6,0
2007,170104,Koul,12855744.14,0
2007,130204,Sangke Pir,61853383.11,0
2007,160202,Labansiek,11674860.66,0
2007,170103,Kouk Doung,144338239.5,-11
2007,170607,Saen Sokh,62844425.54,0
2007,170102,Doun  Peaeng,63669899.02,0
2007,170302,Khun Ream,212037507,0
2007,160203,Yeak Laom,57372804.47,0
2007,10507,Soengh,89974352.87,0
2007,130405,Phnum Tbaeng Pir,285060375.9,0
2007,160306,Ting Chak,47038347.22,0
2007,171305,Ta Siem,396569339.2,0
2007,160702,Lum Choar,77996031.57,0
2007,130706,Preah Khleang,121605143.8,0
2007,160707,Ya Tung,441150292.3,0
2007,160304,Lung Khung,118988376.2,0
2007,160405,Trapeang Chres,256217933.4,0
2007,10501,Changha,66286165.02,0
2007,10604,Mkak,71853462.9,0
2007,130603,Phnum Tbaeng Muoy,144313835.3,0
2007,170101,Char Chhuk,51152527.25,0
2007,170604,Krouch Kor,30746993.01,0
2007,10504,Nimitt,169259664.5,0
2007,10402,Chob Veari,83911120.5,0
2007,170107,Ta Saom,48118978.54,0
2007,160201,Kachanh,132637021.1,0
2007,10508,Paoy Paet,96440954.26,0
2007,10601,Bos Sbov,112559631.3,0
2007,190103,Phluk,356058079,-6
2007,170608,Snuol,73794032.87,0
2007,190510,Srae Ruessei,144618688.6,0
2007,160701,Bar Kham,320842425.9,0
2007,130104,Chrach,293205017.4,0
2007,130602,Ro'ang,114445883.4,0
2007,130103,Khyang,103244176.3,0
2007,160704,Pate,477134968.1,0
2007,170610,Ta an,24411300.37,0
