commGIS,nd,CP,CP,CP,CP,MC,MN,FBE,FBD,FBD,FBD,FNE,FND,FM,MTSH,MTSH,SL,SL,GL,SV,NF,NF,NF,U,B,B,B,W
211008,0,298,32,0,29,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180209,0,530,45,0,8,310,137,1045,14,0,0,104,0,0,106,0,25,120,30,0,0,27,3,0,0,0,0,4
200104,0,350,64,0,5,0,15,13,2,0,0,0,0,0,7,5,0,0,116,0,0,0,27,0,0,0,0,1
70406,0,263,71,0,7,7,0,1,93,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1
200201,1,191,47,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90201,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140604,0,62,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
140605,0,62,0,0,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
80502,0,10,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,46
210103,1,4,0,0,702,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,73,0,0,0,0,0
90201,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2
200202,1,281,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200203,0,542,133,0,8,2,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
210903,0,162,392,0,0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211012,0,168,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
210803,0,240,5,0,119,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9
210911,0,342,59,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90804,0,290,30,0,32,263,27,261,0,0,0,0,0,0,0,0,78,21,0,0,0,0,1,0,0,0,0,0
200208,4,89,91,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
210105,0,40,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,27,0,0,0,0,0
200205,0,223,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211009,0,135,0,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0
200105,1,247,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0
210910,0,190,83,0,4,20,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
70403,0,241,275,0,0,8,9,2,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200207,0,337,139,0,23,0,1,0,46,0,0,0,0,0,2,0,0,0,53,0,0,0,7,0,0,0,0,4
140908,2,288,12,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140302,5,331,36,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210901,0,97,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140609,0,301,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200106,3,207,69,0,13,0,20,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0
80507,0,28,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,55
140608,0,41,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6
70700,0,24,6,0,3,30,151,7550,2,0,0,598,0,0,160,0,44,219,23,0,0,22,30,0,0,0,0,0
210101,0,69,3,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
210912,0,119,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210802,0,166,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
210801,0,87,10,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
200107,0,144,49,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
200209,0,420,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
210915,0,123,227,0,0,8,0,14,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
80412,5,113,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,23
200204,0,287,12,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200707,0,377,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200108,0,318,60,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,56,0,0,0,31,0,0,0,0,4
70405,0,346,55,0,11,50,6,29,182,0,0,0,0,0,0,0,5,56,3,0,0,0,0,0,0,0,0,0
200502,0,261,112,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200101,0,291,119,0,2,0,0,0,6,0,0,12,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0
210904,0,450,282,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140902,4,536,46,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200511,3,425,105,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80401,0,42,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,60,0,0,0,0,34
90201,7,81,19,4,57,108,97,1237,0,0,0,3,0,0,76,0,80,154,0,0,0,10,0,0,0,0,0,36
90202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90604,6,664,72,0,107,637,718,279,7,0,0,10,1,0,240,0,185,144,22,0,0,181,2,1,0,0,0,93
90202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140303,3,546,82,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200603,0,43,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210102,0,122,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
140312,0,181,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210106,0,78,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
140304,0,152,95,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200210,0,162,54,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
140606,0,191,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
210706,0,134,31,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
210908,0,269,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80409,6,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,242,0,0,0,0,5
200515,0,393,57,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200503,0,355,28,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
200504,0,341,51,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
200703,0,254,29,0,2,0,0,0,0,0,0,0,0,0,23,0,0,0,2,0,0,0,1,0,0,0,0,0
210601,0,60,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210909,0,219,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210902,0,319,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200604,0,17,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200601,0,47,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
80503,0,32,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,53
140602,0,50,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
210104,0,94,1,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
140603,0,70,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
90104,3,257,3,1,94,281,428,1150,19,0,0,43,0,0,201,0,36,40,4,0,0,194,4,0,0,0,0,50
210711,0,172,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200102,3,357,124,0,9,1,0,0,3,0,0,0,0,0,5,0,0,0,47,0,0,0,0,11,0,0,0,0
200701,2,549,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0
210914,0,226,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230201,7,122,60,0,19,10,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5
70615,0,117,20,0,37,0,4,0,2,0,0,0,0,0,2,0,0,0,8,0,0,12,0,0,0,0,0,0
230101,2,106,68,0,35,8,23,20,3,0,0,0,0,0,5,3,0,0,22,0,0,0,0,0,0,0,0,4
180208,2,0,0,1,1,1,0,219,0,0,0,4,0,0,0,0,0,0,0,0,0,40,0,0,2,0,0,12
180104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
70612,2,259,26,0,24,5,11,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
70601,0,175,39,0,42,0,9,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
180208,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
230202,5,215,81,0,6,26,15,74,0,0,0,0,0,0,0,0,18,31,4,0,0,2,0,0,0,0,0,8
70605,0,116,11,0,50,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
180206,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
180205,1,67,5,1,14,15,5,8,0,0,0,0,0,0,4,0,0,18,17,0,0,18,0,0,0,0,0,4
230102,0,128,19,0,14,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1
210412,3,271,24,0,205,42,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
70203,1,140,0,0,279,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70608,0,147,25,0,23,2,8,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
210411,0,255,28,0,342,43,12,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
230103,1,484,113,0,29,26,2,1,0,0,0,0,0,0,2,0,1,15,0,0,0,0,0,0,0,0,0,0
70609,0,166,4,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
70208,0,168,19,0,49,29,7,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
180103,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70801,0,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
70805,2,67,17,7,40,5,7,0,0,0,0,3,0,0,0,0,0,0,17,0,0,55,5,1,0,0,0,23
180202,15,166,21,0,7,31,19,23,2,0,0,8,0,0,1,0,0,0,10,0,0,57,0,0,0,0,0,11
70206,0,186,20,0,17,14,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
70702,0,83,8,9,42,2,0,0,0,0,0,0,0,0,0,2,0,0,48,0,0,29,10,0,0,0,0,7
70209,0,474,49,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70718,0,90,34,0,13,3,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,3,0,0,0,0,0,1
70708,0,434,82,0,40,42,17,6,0,0,0,0,0,0,0,0,10,43,4,0,0,13,0,0,0,0,0,9
180206,0,329,18,0,34,51,30,180,0,0,0,5,0,0,30,0,29,39,56,0,0,0,0,0,0,0,0,3
70607,0,90,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
210407,0,60,0,0,165,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70604,0,284,20,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70802,0,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
70803,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1
180105,10,0,0,0,0,0,0,240,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,30
180104,1,217,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
70701,0,221,28,2,34,57,6,97,0,0,0,0,0,0,0,0,5,18,0,0,0,0,5,0,0,0,0,15
70603,0,190,29,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70606,0,427,107,0,27,34,8,1,0,0,0,0,0,0,1,0,14,2,2,0,0,13,0,0,0,0,0,0
180105,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
180102,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
180103,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
70719,0,21,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70707,1,261,28,0,36,20,13,406,0,0,0,11,0,0,27,0,30,75,0,0,0,0,0,0,0,0,0,10
70804,0,140,76,0,26,24,13,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,4
180207,0,154,24,0,17,6,1,89,0,0,0,0,0,0,1,0,8,58,44,0,0,14,0,0,0,0,0,1
210405,0,175,20,0,66,58,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180103,2,65,0,0,36,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,9
70704,0,34,10,0,14,4,10,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0
70504,0,178,29,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70717,0,407,47,0,2,15,20,2,0,0,0,0,0,0,2,0,4,6,6,0,0,0,0,0,0,0,0,0
210408,0,428,59,0,47,12,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
180208,19,208,17,4,112,83,112,733,0,0,0,6,0,0,80,2,50,231,7,0,0,51,0,0,0,0,0,92
180213,1,132,49,0,14,11,6,213,1,0,0,3,0,0,5,0,10,93,14,0,0,50,0,0,0,0,0,3
210409,0,649,108,0,83,92,25,0,0,0,0,0,0,0,3,0,0,7,13,0,0,0,0,0,0,0,0,0
210402,0,220,37,0,282,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2
180203,1,249,6,0,49,83,79,163,0,0,0,1,0,0,11,0,24,189,2,0,0,15,0,0,0,0,0,8
70207,0,160,82,0,7,23,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
70503,0,153,58,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210404,0,444,94,0,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
210403,2,9,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
70202,0,298,69,0,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70212,0,244,63,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70703,0,157,5,0,10,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
180201,2,167,36,0,2,6,2,179,0,0,0,0,0,0,6,0,15,71,77,0,0,10,3,0,0,0,0,0
70201,0,376,17,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70711,0,103,5,0,30,44,4,487,0,0,0,22,0,0,42,0,6,29,25,0,0,0,0,4,0,0,0,16
70506,0,224,57,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70213,0,296,73,0,5,11,3,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
70507,0,186,209,0,0,17,2,1,0,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0
180101,0,190,0,0,79,54,41,32,0,0,0,0,0,0,16,0,18,83,0,0,0,0,0,3,0,0,0,8
210504,5,14,0,0,502,0,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0
70712,0,214,26,0,1,1,13,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
180212,9,112,0,0,17,47,33,345,0,0,0,24,0,0,65,0,20,7,14,0,0,132,0,0,0,0,0,11
70705,0,753,95,0,16,26,33,2,4,0,0,1,0,0,0,0,5,6,4,0,0,0,0,0,0,0,0,0
210302,0,0,0,0,299,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0
70502,0,407,69,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
70211,0,189,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210410,0,281,87,0,96,11,4,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
180301,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70215,0,176,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180302,2,134,0,0,68,29,24,191,0,0,0,7,1,0,25,0,110,296,3,0,0,4,0,2,0,0,0,3
180214,0,108,5,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,53,0,0,4,0,0,0,0,0,4
210501,0,237,2,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
70709,0,143,56,0,30,28,11,176,3,0,0,0,0,0,8,0,9,99,0,0,0,3,3,0,0,0,0,0
70107,0,119,74,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180210,0,164,30,0,16,66,44,272,0,0,0,0,0,0,10,0,49,55,65,0,0,26,23,0,0,0,0,10
70210,0,206,13,0,7,6,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
180303,4,111,7,0,42,84,73,117,5,0,0,0,0,0,19,0,32,91,1,0,0,5,0,0,0,0,0,7
180301,6,31,2,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
180211,0,115,3,0,13,3,1,167,0,0,0,5,0,0,5,0,4,10,13,0,0,55,0,0,0,0,0,2
180105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70205,0,159,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70204,0,205,41,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70106,0,114,28,0,31,18,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0
70501,0,283,73,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70508,0,188,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70505,0,413,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210401,0,449,3,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
210406,0,658,95,0,134,12,2,3,0,0,0,0,0,0,0,0,4,18,2,0,0,0,0,0,0,0,0,0
70214,0,88,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70108,0,268,95,0,8,21,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
70510,0,475,119,0,6,16,0,6,11,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
210502,0,311,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210503,0,174,28,0,628,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0
180105,16,8,0,2,42,5,10,722,0,0,0,3,0,0,12,0,2,47,0,0,0,12,0,0,0,0,0,27
70305,0,54,60,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70313,0,132,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70713,0,790,37,0,14,28,8,12,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0
70509,0,145,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210304,1,0,0,0,723,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,75,0,0,0,0,2
90103,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
70301,0,109,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70111,0,277,121,0,26,19,6,3,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
211010,0,318,64,0,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70716,0,617,83,0,23,20,22,2,8,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
211011,0,105,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70715,0,357,191,0,19,31,121,177,63,0,0,0,0,0,2,0,137,73,0,0,0,2,1,0,0,0,0,0
70101,0,178,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70102,0,143,20,0,0,4,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
70104,0,518,112,0,16,3,0,35,21,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0
70306,0,40,177,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211014,0,157,10,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70312,0,94,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90103,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10
211003,0,176,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70614,0,61,1,0,20,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
180208,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
70616,0,46,0,0,5,10,3,11,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0
180208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
70602,0,210,5,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,21,0,0,0,5,0,0,0,0,0
180208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
