"","year","commGIS","ForPix","khum_name","area","diffPix"
"492",2007,90201,0,"Kaoh Sdach",117305.56,0
"493",2007,90201,0,"Kaoh Sdach",168473818.2,-31
"494",2007,210305,0,"Kouk Pou",45820330.41,0
"495",2007,211004,0,"Khvav",36866828.07,0
"496",2007,200212,0,"Tnaot",43458645.25,0
"497",2007,90201,0,"Kaoh Sdach",803151.19,0
"498",2007,90201,0,"Kaoh Sdach",108202.89,0
"499",2007,90201,0,"Kaoh Sdach",959301.44,0
"500",2007,90201,0,"Kaoh Sdach",558813.59,0
"501",2007,90201,0,"Kaoh Sdach",3158707.77,0
"502",2007,90201,0,"Kaoh Sdach",31363,0
"503",2007,90201,0,"Kaoh Sdach",349893.65,0
"504",2007,90201,0,"Kaoh Sdach",117305.56,0
"505",2007,90201,0,"Kaoh Sdach",168473818.2,-31
"506",2007,70401,10,"Chres",23644501.26,0
"507",2007,70303,0,"Boeng Nimol",31762552.21,0
"508",2007,210505,0,"Romenh",70032248.23,0
"509",2007,90103,0,"Ta Nuon",263218165.2,-7
"510",2007,90103,0,"Ta Nuon",169573.23,0
"511",2007,90103,0,"Ta Nuon",616256.95,0
"512",2007,90103,0,"Ta Nuon",4078294.49,0
"513",2007,210506,0,"Thlea Prachum",33465294.21,0
"514",2007,70105,4,"Dan Koum",30084059.38,0
"515",2007,211005,0,"Prambei Mom",22095292.08,0
"516",2007,70109,0,"Praphnum",26146020.39,0
"517",2007,70314,0,"Tramaeng",16877401.66,0
"518",2007,70308,56,"Lbaeuk",106112541.1,0
"519",2007,70110,0,"Samlanh",25105149.4,0
"520",2007,211006,0,"Angk Kaev",32910935.55,0
"521",2007,70310,0,"Mean Chey",14875019.51,0
"522",2007,70307,0,"Krang Snay",24484273.12,0
"523",2007,210303,0,"Doung Khpos",28178043.3,0
"524",2007,211002,0,"Angk Khnaor",18588703.97,0
"525",2007,210301,0,"Bourei Cholsar",67372980.46,0
"526",2007,200504,0,"Chamlang",41595673.21,0
"527",2007,200703,23,"Kandieng Reay",26652629.23,0
"528",2007,210601,0,"Angkanh",12674797.78,0
"529",2007,210909,0,"Popel",23155871.41,0
"530",2007,210902,0,"Cheang Tong",32377544.71,0
"531",2007,200604,0,"Pou Ta Hao",2592273.61,0
"532",2007,200601,0,"Svay Rieng",5474975.79,0
"533",2007,80503,0,"Khpob ateav",39161219.33,0
"534",2007,140602,0,"Kampong Prasat",41996587.41,0
"535",2007,210104,0,"Ponley",53999752.11,0
"536",2007,140603,0,"Kaoh Chek",36733374.09,0
"537",2007,90104,1413,"Thma Sa",241889774,0
"538",2007,210711,0,"Trea",25561092.42,0
"539",2007,200102,8,"Bavet",48039480.36,0
"540",2007,200701,0,"Chrak Mtes",64984118.97,0
"541",2007,210914,1,"Trapeang Thum Khang Cheu",26737405.57,0
"542",2007,90604,537,"Chrouy Svay",287761067.7,0
"543",2007,90202,0,"Phnhi Meas",216498340.5,0
"544",2007,90202,0,"Phnhi Meas",265792.21,0
"545",2007,90202,0,"Phnhi Meas",136311.06,0
"546",2007,90202,0,"Phnhi Meas",174024.16,0
"547",2007,140303,0,"Cheang Daek",70766233.11,0
"548",2007,90202,0,"Phnhi Meas",216498340.5,0
"549",2007,90202,0,"Phnhi Meas",265792.21,0
"550",2007,90202,0,"Phnhi Meas",136311.06,0
"551",2007,90202,0,"Phnhi Meas",174024.16,0
"552",2007,200603,0,"Koy Trabaek",8994621.76,0
"553",2007,210102,0,"Ba Srae",43261685.67,0
"554",2007,140312,0,"Prey Poun",19486293.84,0
"555",2007,210106,0,"Prey Phkoam",47549507.36,0
"556",2007,140304,0,"Chrey",23028955.75,0
"557",2007,200210,0,"Svay Toea",21244886.43,0
"558",2007,140606,0,"Krang Ta Yang",32018514.55,0
"559",2007,210706,0,"Lumchang",26975155.32,0
"560",2007,210908,0,"Otdam Souriya",27973598.19,0
"561",2007,80409,0,"Preaek Chrey",59260335.47,0
"562",2007,200515,0,"Svay Thum",42088782.56,0
"563",2007,200503,0,"Chambak",35703110.44,0
"564",2007,200107,0,"Prey Angkunh",20657121.5,0
"565",2007,200209,0,"Svay Ta Yean",44280921.68,0
"566",2007,210915,18,"Trapeang Thum Khang Tbou",32782706.1,0
"567",2007,80412,0,"Sampov Lun",64160824.56,0
"568",2007,200204,0,"Preah Ponlea",28020507.94,0
"569",2007,200707,0,"Prasout",34780610.75,0
"570",2007,200108,2,"Prey Kokir",40916061.25,0
"571",2007,70405,211,"Srae Knong",63439519.35,0
"572",2007,200502,0,"Basak",49223591.57,0
"573",2007,200101,18,"Bati",41684486.65,0
"574",2007,210904,0,"Leay Bour",63089712.13,0
"575",2007,140902,0,"Banteay Chakrei",84080128.78,0
"576",2007,200511,0,"Kruos",49432241.16,0
"577",2007,80401,0,"Chheu Khmau",50900912.54,0
"578",2007,90201,1391,"Kaoh Sdach",803151.19,0
"579",2007,90201,1391,"Kaoh Sdach",108202.89,0
"580",2007,90201,1391,"Kaoh Sdach",959301.44,0
"581",2007,90201,1391,"Kaoh Sdach",558813.59,0
"582",2007,90201,1391,"Kaoh Sdach",3158707.77,0
"583",2007,90201,1391,"Kaoh Sdach",31363,0
"584",2007,90201,1391,"Kaoh Sdach",349893.65,0
"585",2007,90201,1391,"Kaoh Sdach",117305.56,0
"586",2007,90201,1391,"Kaoh Sdach",168473818.2,-31
"587",2007,90202,0,"Phnhi Meas",216498340.5,0
"588",2007,90202,0,"Phnhi Meas",265792.21,0
"589",2007,90202,0,"Phnhi Meas",136311.06,0
"590",2007,90202,0,"Phnhi Meas",174024.16,0
"591",2007,200105,0,"Me Sa Thngak",27169410.95,0
"592",2007,210910,1,"Samraong",25619649.76,0
"593",2007,70403,154,"Snay Anhchet",58831114.24,0
"594",2007,200207,48,"Samlei",52328187.27,0
"595",2007,140908,0,"Preah Sdach",54877905.74,0
"596",2007,140302,0,"Cham",46666540.37,0
"597",2007,210901,0,"Angk Ta Saom",32091566.97,0
"598",2007,140609,0,"Ruessei Srok",48718685.92,0
"599",2007,200106,2,"Prasat",27449966.76,0
"600",2007,80507,0,"Sandar",36248404.03,0
"601",2007,140608,0,"Preaek Sambuor",24401695.63,0
"602",2007,70700,8368,NA,759039652.4,-10
"603",2007,210101,0,"Angkor Borei",47799356.16,0
"604",2007,210912,0,"Ta Phem",30904690.67,0
"605",2007,210802,0,"Roka Knong",18342012.34,0
"606",2007,210801,0,"Baray",42668379.3,0
"607",2007,40406,12,"Pralay Meas",31252666.23,0
"608",2007,40406,12,"Pralay Meas",102232420.3,0
"609",2007,100204,656,"Kantuot",121187692.5,0
"610",2007,40111,28,"Trapeang Chan",38943309.56,0
"611",2007,100209,0,"Kracheh",4159568.42,0
"612",2007,150501,30,"Chamraeun Phal",58955709.99,0
"613",2007,60102,3,"Ballangk",43147446.04,0
"614",2007,150407,4730,"Samraong",546587011.7,0
"615",2007,31514,952,"Tuol Sambuor",182304781.4,-88
"616",2007,100505,5991,"Svay Chreah",748940353.5,-64
"617",2007,40102,75,"Chhnok Tru",29989561.31,0
"618",2007,40102,75,"Chhnok Tru",1623459.74,0
"619",2007,40102,75,"Chhnok Tru",466082.27,0
"620",2007,40102,75,"Chhnok Tru",2666821.18,0
"621",2007,40102,75,"Chhnok Tru",734623.07,0
"622",2007,40102,75,"Chhnok Tru",5640599.14,0
"623",2007,40406,21,"Pralay Meas",31252666.23,0
"624",2007,40406,21,"Pralay Meas",102232420.3,0
"625",2007,150401,0,"Bak Chenhchien",40663258.56,0
"626",2007,150311,704,"Tnaot Chum",169101105.9,0
"627",2007,40102,0,"Chhnok Tru",29989561.31,0
"628",2007,40102,0,"Chhnok Tru",1623459.74,0
"629",2007,40102,0,"Chhnok Tru",466082.27,0
"630",2007,40102,0,"Chhnok Tru",2666821.18,0
"631",2007,40102,0,"Chhnok Tru",734623.07,0
"632",2007,40102,0,"Chhnok Tru",5640599.14,0
"633",2007,150403,368,"Phteah Rung",156079832.7,0
"634",2007,40102,0,"Chhnok Tru",29989561.31,0
"635",2007,40102,0,"Chhnok Tru",1623459.74,0
"636",2007,40102,0,"Chhnok Tru",466082.27,0
"637",2007,40102,0,"Chhnok Tru",2666821.18,0
"638",2007,40102,0,"Chhnok Tru",734623.07,0
"639",2007,40102,0,"Chhnok Tru",5640599.14,0
"640",2007,100306,600,"Ruessei Kaev",99610157.7,-75
"641",2007,110302,3783,"Saen Monourom",380870762.8,0
"642",2007,40402,288,"Dar",87299776.32,0
"643",2007,40110,0,"Ponley",6241802.09,0
"644",2007,40104,27,"Khon Rang",31522775.45,0
"645",2007,40104,27,"Khon Rang",1166063.55,0
"646",2007,110504,451,"Romonea",59989787.74,0
"647",2007,110504,451,"Romonea",123248431.6,0
"648",2007,100301,591,"Chambak",108511862.1,-28
"649",2007,100305,693,"Preaek Prasab",187619847.1,-212
"650",2007,40103,0,"Chak",16492761.24,0
"651",2007,40104,0,"Khon Rang",31522775.45,0
"652",2007,40104,0,"Khon Rang",1166063.55,0
"653",2007,40105,0,"Kampong Preah Kokir",10979658.49,0
"654",2007,40105,0,"Kampong Preah Kokir",59808294.46,0
"655",2007,100211,22,"Roka Kandal",23998684.81,0
"656",2007,60108,361,"Chong Doung",126931421.5,0
"657",2007,31506,105,"Ou Mlu",143247844.6,-3
"658",2007,31503,79,"Dang Kdar",197504910.6,0
"659",2007,60110,7,"Kokir Thum",164216410.4,0
"660",2007,110105,7189,"Srae Preah",666049933.9,0
"661",2007,40106,33,"Melum",52444631.27,0
"662",2007,60107,0,"Chhuk Khsach",53073507.24,0
"663",2007,40405,84,"Pou",90505790.91,0
"664",2007,40109,0,"Popel",28042005.97,0
"665",2007,60103,601,"Baray",141851046.2,0
"666",2007,40108,86,"Pech Changvar",55743049.67,0
"667",2007,150604,8699,NA,865889103.4,-20
"668",2007,150603,6587,NA,656859925.9,-97
"669",2007,31501,22,"Areaks Tnaot",35529372.35,-8
"670",2007,40107,3,"Phsar",36098791.25,0
"671",2007,60104,15,"Boeng",27519929.23,0
"672",2007,150404,10862,"Prongil",1133125435,0
"673",2007,100201,181,"Bos Leav",69295509.91,0
"674",2007,100213,247,"Thma Andaeuk",57786777.12,0
"675",2007,40105,4,"Kampong Preah Kokir",10979658.49,0
"676",2007,40105,4,"Kampong Preah Kokir",59808294.46,0
"677",2007,40101,5,"Anhchanh Rung",68231922.33,0
"678",2007,30204,3,"Lvea Leu",29110450.32,0
"679",2007,30205,3,"Spueu",30869618.25,0
"680",2007,31510,97,"Preaek Kak",173734806,0
"681",2007,100303,60,"Kampong Kor",51862360.83,0
"682",2007,40407,130,"Samraong Saen",46069850.38,0
"683",2007,30202,127,"Chamkar Andoung",107998367.4,0
"684",2007,150402,16,"Leach",20706059.77,0
"685",2007,150605,8634,NA,806259256.3,-36
"686",2007,150304,355,"Chheu Tom",190836364,0
"687",2007,30208,0,"Ta Prok",17615614.53,0
"688",2007,100308,662,"Ta Mau",124514639.2,-288
"689",2007,31504,249,"Khpob Ta Nguon",110136786.1,-5
"690",2007,100206,0,"Kaoh Chraeng",16544737.46,0
"691",2007,150310,1055,"Svay Sa",195795145,0
"692",2007,100501,8911,"Khsuem",1001486964,-353
"693",2007,60702,27,"Chroab",63535185.79,0
"694",2007,110502,2117,"Sokh Dom",185722330,0
"695",2007,20612,93,"Prey Tralach",273560851.5,0
"696",2007,150308,339,"Ou Sandan",85193450.48,-14
"697",2007,20611,15,"Preaek Chik",139167024.5,0
"698",2007,60704,32,"Kakaoh",123052479.3,0
"699",2007,60310,265,"Srayov",283802924.7,0
"700",2007,150502,0,"Kaoh Chum",28112024.05,0
"701",2007,60302,0,"Kampong Thum",7195817.25,0
"702",2007,60304,0,"Ou Kanthor",47357281.79,0
"703",2007,150306,66,"Kampong Pou",73990233.45,0
"704",2007,150204,99,"Kanhchor",85420485.89,0
"705",2007,110404,2609,"Bu Sra",264288796,0
"706",2007,60303,0,"Kampong Roteh",639928.09,0
"707",2007,60301,0,"Damrei Choan Khla",9377452.68,0
"708",2007,150203,31,"Kandieng",28261026.42,0
"709",2007,150301,205,"Anlong Tnaot",97128291.81,0
"710",2007,60703,22,"Kampong Thma",53601684.54,0
"711",2007,100205,22,"Kou Loab",55468895.69,0
"712",2007,60707,0,"Prasat",50418971.27,0
"713",2007,110103,4012,"Srae Chhuk",354301471.1,0
"714",2007,100203,664,"Dar",150491228.4,0
"715",2007,40404,304,"Phlov Tuk",192903378.4,0
"716",2007,110503,1072,"Spean Mean Chey",93887094.42,0
"717",2007,150110,0,"Trapeang Chong",83012803.56,0
"718",2007,150103,0,"Khnar Totueng",53700082.58,0
"719",2007,60708,1,"Tang Krasang",51795709.72,0
"720",2007,150201,0,"Anlong Vil",31770741.87,0
"721",2007,110403,1824,"Srae Ampum",177590297.8,0
"722",2007,150309,328,"Sna Ansa",87615112.54,-21
"723",2007,150207,0,"Svay Luong",25311015.21,0
"724",2007,150106,0,"Rumlech",52899303.96,0
"725",2007,110301,7772,"Dak Dam",751967880.2,-4
"726",2007,150302,556,"Ansa Chambak",209643285.5,0
"727",2007,150302,556,"Ansa Chambak",4082533.06,0
"728",2007,150507,0,"Svay at",10937236.95,0
"729",2007,40102,0,"Chhnok Tru",29989561.31,0
"730",2007,40102,0,"Chhnok Tru",1623459.74,0
"731",2007,40102,0,"Chhnok Tru",466082.27,0
"732",2007,40102,0,"Chhnok Tru",2666821.18,0
"733",2007,40102,0,"Chhnok Tru",734623.07,0
"734",2007,40102,0,"Chhnok Tru",5640599.14,0
"735",2007,150602,5484,NA,705623846.3,-37
"736",2007,150303,0,"Boeng Kantuot",46917011.26,0
"737",2007,40401,701,"Chranouk",265236432.3,-20
"738",2007,150202,0,"Banteay Dei",14589350.25,0
"739",2007,150307,599,"Kbal Trach",172200549.1,0
"740",2007,150209,0,"Veal",5305074.3,0
"741",2007,100214,3,"Thma Kreae",18720894.86,0
"742",2007,150109,685,"Ta Lou",305046795.6,0
"743",2007,60701,0,"Boeng Lvea",8022882.93,0
"744",2007,60701,0,"Boeng Lvea",858374066.9,-356
"745",2007,110504,1290,"Romonea",59989787.74,0
"746",2007,110504,1290,"Romonea",123248431.6,0
"747",2007,150504,0,"Phteah Prey",12899251.56,0
"748",2007,110102,5292,"Me Mang",463593288.9,0
"749",2007,150506,638,"Roleab",204391885.1,0
"750",2007,60111,0,"Krava",69574561.48,0
"751",2007,100207,4,"Kaoh Trong",14460729.9,0
"752",2007,100210,0,"Ou Ruessei",31713013.25,0
"753",2007,60117,0,"Tnaot Chum",60518728.73,0
"754",2007,150503,0,"Lolok Sa",42747516.69,0
"755",2007,60101,17,"Bak Sna",45391543.7,0
"756",2007,40102,0,"Chhnok Tru",29989561.31,0
"757",2007,40102,0,"Chhnok Tru",1623459.74,0
"758",2007,40102,0,"Chhnok Tru",466082.27,0
"759",2007,40102,0,"Chhnok Tru",2666821.18,0
"760",2007,40102,0,"Chhnok Tru",734623.07,0
"761",2007,40102,0,"Chhnok Tru",5640599.14,0
"762",2007,60706,382,"Pnov",109237441.1,0
"763",2007,150505,0,"Prey Nhi",7972497.93,0
"764",2007,100307,1808,"Saob",269488100.9,-131
"765",2007,100208,2,"Krakor",14349934.77,0
"766",2007,110501,862,"Monourom",78653790.05,0
"767",2007,40102,0,"Chhnok Tru",29989561.31,0
"768",2007,40102,0,"Chhnok Tru",1623459.74,0
"769",2007,40102,0,"Chhnok Tru",466082.27,0
"770",2007,40102,0,"Chhnok Tru",2666821.18,0
"771",2007,40102,0,"Chhnok Tru",734623.07,0
"772",2007,40102,0,"Chhnok Tru",5640599.14,0
"773",2007,60105,1,"Chaeung Daeung",71884919.23,0
"774",2007,150302,0,"Ansa Chambak",209643285.5,0
"775",2007,150302,0,"Ansa Chambak",4082533.06,0
"776",2007,31306,0,"Krouch",15817631.28,0
"777",2007,31305,0,"Kor",26958415.2,0
"778",2007,100504,866,"Srae Char",297894403,0
"779",2007,40807,0,"Tang Krasang",131068579.4,0
"780",2007,30613,12,"Srak",68315143.16,1
"781",2007,40609,0,"Prey Mul",45169061.71,0
"782",2007,30904,0,"Kaoh Pir",10690634.64,0
"783",2007,30602,0,"Han Chey",27523551.72,0
"784",2007,40201,0,"Chol Sar",36975750.75,0
"785",2007,31313,0,"Thma Pun",31790704.85,0
"786",2007,40601,0,"Andoung Snay",37920350.5,0
"787",2007,40610,0,"Rolea B'ier",32566148.85,0
"788",2007,40605,16,"Kouk Banteay",65040462.77,0
"789",2007,40205,0,"Prey Kri",42593060.59,0
"790",2007,30407,332,"Trapeang Pring",202907918.6,0
"791",2007,100104,2321,"Kampong Damrei",324340984.6,-131
"792",2007,40805,103,"Khlong Popok",109413510.1,0
"793",2007,30612,0,"Rumchek",14277393.22,0
"794",2007,31301,0,"Baray",28176149.46,0
"795",2007,40613,0,"Tuek Hout",47367602.79,0
"796",2007,30310,0,"Trapeang Kor",27078335.91,0
"797",2007,31615,53,"Peam Chileang",53482665.32,0
"798",2007,30610,0,"Ou Svay",30286043.31,0
"799",2007,31616,18,"Roka Po Pram",200574049.3,0
"800",2007,31315,0,"Trapeang Preah",72469260.22,0
"801",2007,40802,2433,"Chieb",350167025.7,0
"802",2007,40202,6,"Kaoh",112624083.3,0
"803",2007,100502,3950,"Pir Thnu",588406586.8,-457
"804",2007,31011,279,"Rumchek",226032545,0
"805",2007,30903,4,"Kampong Treas",22900805.27,0
"806",2007,40603,2,"Cheung Kreav",55155543.89,0
"807",2007,30307,0,"Sdaeung Chey",58751843.69,0
"808",2007,30303,0,"Phdau Chum",39541412.06,0
"809",2007,30302,0,"Kouk Rovieng",26222821.92,0
"810",2007,30609,0,"Krala",28864159.29,0
"811",2007,31304,0,"Khvet Thum",17228595.95,0
"812",2007,31309,0,"Prey Chhor",15430146.85,0
"813",2007,31621,44,"Thma Pechr",82724147.01,0
"814",2007,30309,0,"Srama",25250419.14,0
"815",2007,30402,20,"Dambae",85484852.51,0
"816",2007,30110,0,"Tang Krasang",42553664.75,0
"817",2007,30607,0,"Kaoh Samraong",30451992.14,0
"818",2007,30112,0,"Tumnob",19012106.9,0
"819",2007,31310,0,"Sour Saen",20004228.5,0
"820",2007,30603,2,"Kien Chrey",25062168.99,0
"821",2007,40508,0,"Saeb",34448641.23,0
"822",2007,90701,20108,"Ta Tey Leu",1780473649,0
"823",2007,30614,8,"Trean",43187482.43,0
"824",2007,40502,0,"Chhuk Sa",66766076.07,0
"825",2007,40509,0,"Ta Ches",53309695.44,0
"826",2007,31308,0,"Mien",44958592.41,0
"827",2007,30304,0,"Prey Char",23109835.63,0
"828",2007,31312,0,"Srangae",18983087.1,0
"829",2007,31307,0,"Lvea",33596980.44,0
"830",2007,30105,0,"Me Pring",41508207.63,0
"831",2007,40801,0,"Akphivoadth",66513963.91,0
"832",2007,40501,0,"Ampil Tuek",109471697.6,0
"833",2007,31602,2,"Boeng Pruol",25653174.42,0
"834",2007,31303,0,"Chrey Vien",23463279.76,0
"835",2007,30611,13,"Ro'ang",32350664.81,0
"836",2007,30308,0,"Soutip",26254719.51,0
"837",2007,30301,2,"Khnaor Dambang",38359262.98,0
"838",2007,50403,4413,"Trapeang Chour",509384189.7,0
"839",2007,30104,0,"Cheung Prey",17715125.64,0
"840",2007,31508,0,"Preah Andoung",6626797.07,0
"841",2007,60115,220,"Sralau",159382802.4,0
"842",2007,40602,3,"Banteay Preal",50763772.98,0
"843",2007,30206,8,"Svay Teab",86153103.05,0
"844",2007,150405,9266,"Rokat",852341201.9,0
"845",2007,30203,9,"Cheyyou",46184054.82,0
"846",2007,31507,30,"Peam Kaoh Sna",47503778.93,0
"847",2007,40409,14,"Trangel",36330787.19,0
"848",2007,40608,102,"Prasneb",125161316.8,0
"849",2007,40806,1668,"Krang Skear",592137656.6,0
"850",2007,31505,0,"Me Sar Chrey",37731731.3,0
"851",2007,150406,6687,"Santreae",667333075.3,0
"852",2007,60118,377,"Treal",160237234.1,0
"853",2007,40408,38,"Svay Rumpear",77774880.67,0
"854",2007,40612,75,"Svay Chrum",85299199.01,0
"855",2007,100105,296,"Kanhchor",94155406.9,-39
"856",2007,30207,22,"Ta Ong",136321304.2,0
"857",2007,30910,13,"Svay Khleang",41984045.93,0
"858",2007,100304,0,"Kaoh Ta Suy",23271339.97,0
"859",2007,30907,33,"Peus Pir",34693417.83,0
"860",2007,40204,9,"Peam Chhkaok",95938543.14,0
"861",2007,100108,252,"Preaek Saman",89560542.6,-35
"862",2007,60109,3,"Chrolong",38103671.05,0
"863",2007,30911,46,"Trea",37352908.39,0
"864",2007,31512,11,"Soupheas",61852675.52,0
"865",2007,40403,0,"Kampong hau",49559256.5,0
"866",2007,30905,28,"Krouch Chhmar",36329436.77,0
"867",2007,40607,8,"Pongro",27735557.44,0
"868",2007,40301,0,"Phsar Chhnang",10604817.44,0
"869",2007,40304,0,"Khsam",12623111.64,0
"870",2007,60112,8,"Andoung Pou",25221448.59,0
"871",2007,110104,4652,"Srae Khtum",582525054.5,-152
"872",2007,100106,15,"Khsach Andaet",26907084.28,0
"873",2007,30909,4,"Roka Khnaor",27344736.77,0
"874",2007,30902,6,"Chumnik",19999343.98,0
"875",2007,100102,1978,"Damrei Phong",263101780.5,-56
"876",2007,60114,0,"Sou Young",19731514.62,0
"877",2007,100103,1,"Han Chey",25708160.46,0
"878",2007,30111,52,"Trab",160089140.2,0
"879",2007,100107,24,"Pongro",21504384.04,0
"880",2007,30906,8,"Peus Muoy",30553661.81,0
"881",2007,40611,1,"Srae Thmei",29228298.84,0
"882",2007,31513,44,"Tuol Preah Khleang",77811327.79,-2
"883",2007,40302,0,"Kampong Chhnang",21111280.41,0
"884",2007,60113,33,"Pongro",52647052.41,0
"885",2007,60106,0,"Chranieng",23296116.8,0
"886",2007,150601,15042,NA,1325325186,0
"887",2007,100101,3,"Chhloung",20971934.69,0
"888",2007,30912,249,"Tuol Snuol",122528814,1
"889",2007,31302,0,"Boeng Nay",64769720.8,0
"890",2007,30201,64,"Bos Khnaor",145682942.9,0
"891",2007,100503,642,"Snuol",181671556.1,0
"892",2007,40604,4,"Chrey Bak",44991071.82,0
"893",2007,31509,0,"Preaek Bak",22473433.46,0
"894",2007,30405,136,"Seda",192844713.6,0
"895",2007,30306,0,"Sampong Chey",55774434.17,0
"896",2007,30108,3,"Sandaek",59374708.38,0
"897",2007,30908,28,"Preaek a Chi",44051241.45,0
"898",2007,30901,192,"Chhuk",131511489,0
"899",2007,30305,0,"Pring Chrum",49230611.5,0
"900",2007,40303,0,"Ph'er",2310204.72,0
"901",2007,40203,0,"Kampong Os",40470309.26,0
"902",2007,40606,0,"Krang Leav",60580841.17,0
"903",2007,60116,0,"Svay Phleung",26968865.17,0
"904",2007,30404,0,"Neang Teut",20844702.3,0
"905",2007,30807,14,"Pongro",8294382.2,0
"906",2007,31204,7,"Kandaol Chrum",70029294.75,0
"907",2007,31013,0,"Tramung",81826405.08,0
"908",2007,30806,16,"Peam Prathnuoh",19703613.42,0
"909",2007,30702,0,"Kang Ta Noeng",32364268.19,0
"910",2007,30708,0,"Roka ar",28615902.24,0
"911",2007,31106,1,"Peam Cheang",32027484.04,0
"912",2007,31614,0,"Moung Riev",32068278.39,0
"913",2007,31408,0,"Preaek Dambouk",25555897.54,0
"914",2007,40505,0,"Longveaek",49335925.34,0
"915",2007,31107,1,"Preah Theat",48640103.36,0
"916",2007,30808,9,"Preaek Ta Nong",38137407.45,0
"917",2007,31410,0,"Preaek Rumdeng",44981593.21,0
"918",2007,40705,0,"Sedthei",50287457.77,0
"919",2007,50405,4015,"Ta Sal",473768786.9,0
"920",2007,31008,0,"Memot",46042316.4,0
"921",2007,31207,2,"Popel",36007047.57,0
"922",2007,31601,0,"Anhchaeum",61425422.53,0
"923",2007,31005,4,"Dar",112267547.7,0
"924",2007,31604,0,"Chikor",46171921.9,0
"925",2007,80707,0,"Roka Kaong Muoy",9092965.55,0
"926",2007,31209,5,"Veal Mlu",34429612.17,0
"927",2007,80711,0,"Svay Ampear",20357185.8,0
"928",2007,30109,0,"Tang Krang",37625017.89,0
"929",2007,40707,2,"Svay Chuk",116103989.8,0
"930",2007,80903,0,"Kampong Luong",18676771.48,0
"931",2007,30803,6,"Lve",30930749.25,0
"932",2007,30710,0,"Sdau",14701576.15,0
"933",2007,31406,0,"Pteah Kandal",24763716.9,0
"934",2007,80905,0,"Kaoh Chen",35263691.91,0
"935",2007,31401,0,"Baray",56878877.88,0
"936",2007,31405,0,"Mean Chey",11393690.71,0
"937",2007,141210,0,"Rumlech",30971157.46,0
"938",2007,31105,0,"Mien",47380025.68,0
"939",2007,141203,0,"Lve",17374320.53,0
"940",2007,40701,10,"Chhean Laeung",54291708.47,0
"941",2007,31108,0,"Tuol Sophi",47291512.66,0
"942",2007,31409,0,"Preaek Pou",26986703.64,0
"943",2007,80317,0,"Ta Aek",13706017.31,0
"944",2007,40704,1,"Peam",100841268.6,0
"945",2007,141204,0,"Pnov Ti Muoy",35597205.38,0
"946",2007,80708,0,"Roka Kaong Pir",6318276.87,0
"947",2007,31003,61,"Choam Kravien",215584262.3,0
"948",2007,141207,0,"Preaek Changkran",7721961.43,0
"949",2007,30804,2,"Moha Leaph",14949817.39,0
"950",2007,40706,0,"Svay",39132685.33,0
"951",2007,31206,33,"Kraek",152587542.5,0
"952",2007,80911,7,"Phsar Daek",15449761.38,0
"953",2007,31205,1,"Kaong Kang",46709340.98,0
"954",2007,80316,0,"Svay Romiet",14132250.01,0
"955",2007,50507,0,"Preah Srae",34495388.81,0
"956",2007,141202,0,"Chrey Khmum",37329236.48,0
"957",2007,50511,0,"Veang Chas",7113530.82,0
